year,sex,age,citizenship,count
2023,f,14,DEU,47
2023,f,4,IND,147
2023,m,24,COD,14
2023,m,26,HUN,51
2023,f,2,MDA,53
2023,m,57,NLD,131
2023,m,78,BGR,24
2023,f,62,BGR,55
2023,m,28,FIN,43
2023,f,56,SWE,43
2023,f,27,JAM,2
2023,m,48,ISR,46
2023,f,23,SRB,10
2023,f,39,THA,37
2023,m,29,ZWE,99
2023,f,19,PHL,6
2023,m,26,AGO,19
2023,m,3,GEO,90
2023,f,53,CHN,117
2023,f,24,EST,11
2023,f,80,DEU,126
2023,m,48,SWE,98
2023,f,29,PHL,195
2023,m,53,DZA,21
2023,m,27,USA,107
2023,m,34,IRN,66
2023,f,25,COL,103
2023,m,42,DZA,39
2023,m,46,KHM,2
2023,m,59,YEM,3
2023,m,31,GTM,16
2023,f,27,NLD,49
2023,m,54,CUB,4
2023,m,40,ITA,279
2023,m,35,TUN,103
2023,m,35,HUN,89
2023,m,45,HRV,32
2023,f,42,PER,5
2023,f,71,CAN,9
2023,f,27,EGY,38
2023,f,32,ARM,85
2023,f,29,UZB,39
2023,m,67,VNM,58
2023,f,63,JPN,16
2023,m,32,PRT,124
2023,m,29,TZA,19
2023,m,39,NGA,133
2023,m,32,SRB,86
2023,m,63,IND,34
2023,m,69,BGR,53
2023,f,27,TZA,18
2023,f,20,ECU,3
2023,m,93,VNM,6
2023,m,8,RUS,188
2023,m,47,BGR,187
2023,m,27,KGZ,87
2023,m,47,AUT,74
2023,f,44,ITA,41
2023,f,76,CZE,12
2023,m,30,ZAF,17
2023,m,55,DZA,23
2023,f,45,TUR,61
2023,m,28,HRV,32
2023,m,20,JPN,25
2023,f,37,COL,77
2023,f,34,FRA,76
2023,m,28,MLI,7
2023,f,33,SRB,29
2023,m,63,YUG,8
2023,f,53,ESP,32
2023,m,45,IRL,52
2023,m,47,BGD,94
2023,f,54,UNKNOWN,20
2023,f,42,SVK,77
2023,m,47,VNM,285
2023,m,106,HUN,1
2023,m,25,DNK,15
2023,f,65,NLD,13
2023,f,63,USA,32
2023,f,4,SVK,5
2023,f,44,LBY,7
2023,m,38,ARM,183
2023,m,55,PAK,27
2023,m,32,KGZ,99
2023,m,31,PRT,109
2023,f,6,TJK,6
2023,f,38,MKD,6
2023,f,28,NPL,107
2023,f,27,ROU,116
2023,f,30,BGR,92
2023,m,41,VEN,20
2023,m,46,FIN,27
2023,f,66,USA,48
2023,f,26,NPL,119
2023,f,38,HUN,56
2023,m,43,GRC,55
2023,f,27,DEU,119
2023,m,61,SWE,62
2023,m,9,AGO,2
2023,f,61,VNM,95
2023,m,6,ARG,7
2023,m,8,VNM,110
2023,m,76,DEU,342
2023,m,51,FIN,30
2023,f,37,BGR,108
2023,m,31,ZWE,75
2023,m,42,IDN,177
2023,f,33,EGY,20
2023,m,45,LTU,99
2023,m,50,IRQ,32
2023,m,40,TJK,92
2023,f,56,MDA,201
2023,m,44,ARM,179
2023,m,39,LVA,126
2023,f,37,COG,8
2023,f,24,ARM,38
2023,m,86,RUS,17
2023,f,31,SAU,62
2023,m,47,ALB,38
2023,f,34,AZE,50
2023,m,42,PRT,105
2023,m,74,VNM,21
2023,f,35,ROU,149
2023,f,52,LBY,4
2023,m,2,COL,2
2023,f,25,GBR,40
2023,m,33,ARM,184
2023,m,71,NLD,68
2023,m,39,BEL,71
2023,m,43,ZWE,52
2023,m,64,SWE,71
2023,m,16,ROU,122
2023,f,24,CZE,28
2023,m,26,LVA,107
2023,m,21,IRL,20
2023,m,53,SVK,67
2023,m,54,PAK,31
2023,m,61,BEL,67
2023,m,26,SYR,33
2023,m,33,SYR,29
2023,m,57,DNK,77
2023,m,45,ALB,44
2023,m,26,MKD,8
2023,m,53,AUT,69
2023,f,38,CHN,271
2023,f,58,GEO,189
2023,m,14,CHN,54
2023,m,65,RUS,112
2023,m,55,AUT,85
2023,m,48,CZE,143
2023,m,65,BGR,83
2023,m,2,VNM,86
2023,f,47,PRT,20
2023,f,50,USA,68
2023,m,22,KOR,48
2023,m,22,DZA,66
2023,f,33,HUN,69
2023,f,45,GBR,49
2023,m,29,SGP,14
2023,f,10,KOR,70
2023,m,51,NLD,154
2023,f,34,LTU,93
2023,m,53,SRB,70
2023,m,33,IRN,77
2023,f,15,JPN,16
2023,m,45,PAK,105
2023,m,19,BGR,76
2023,m,25,NAM,4
2023,m,49,BGR,189
2023,m,27,FRA,255
2023,f,108,RUS,2
2023,m,12,IND,80
2023,m,46,KGZ,76
2023,m,79,UKR,336
2023,f,47,UNKNOWN,240
2023,f,7,DEU,37
2023,f,60,DNK,14
2023,m,56,BEL,70
2023,m,41,COL,194
2023,m,64,NOR,19
2023,m,59,NOR,21
2023,m,1,BRA,11
2023,m,27,GRC,56
2023,f,42,KOR,120
2023,m,44,CHL,13
2023,m,17,ITA,17
2023,m,54,SYR,23
2023,f,93,UKR,65
2023,m,27,TUN,60
2023,f,56,ITA,35
2023,f,19,SWE,10
2023,m,65,SVK,21
2023,f,42,USA,120
2023,m,56,ROU,195
2023,m,56,SRB,50
2023,m,30,DZA,100
2023,m,61,LVA,23
2023,m,36,CUB,26
2023,f,72,CAN,10
2023,f,37,MNG,54
2023,f,85,KAZ,5
2023,m,26,KOSOVO,58
2023,m,29,GHA,24
2023,m,46,BGD,87
2023,m,48,LVA,90
2023,m,61,EST,8
2023,m,67,AUT,86
2023,m,59,ROU,99
2023,f,62,AUT,82
2023,f,87,SWE,12
2023,m,78,SVN,3
2023,m,71,CZE,18
2023,m,31,TKM,260
2023,m,11,FRA,42
2023,m,26,BGR,93
2023,m,80,LTU,6
2023,f,39,DEU,206
2023,f,0,BGR,50
2023,m,7,NLD,11
2023,f,33,FRA,84
2023,f,33,MDA,428
2023,m,44,UGA,8
2023,m,19,EGY,34
2023,f,49,ITA,31
2023,f,6,UNKNOWN,14
2023,m,46,VNM,242
2023,f,53,GEO,287
2023,m,40,YEM,3
2023,m,28,NGA,165
2023,f,36,PAK,17
2023,m,45,CHL,13
2023,m,40,AZE,186
2023,f,24,HRV,16
2023,f,58,IRN,7
2023,f,55,FRA,70
2023,f,39,GBR,65
2023,f,47,PHL,153
2023,f,57,FIN,12
2023,m,21,CHN,107
2023,f,68,SWE,107
2023,m,63,PRK,35
2023,m,15,ITA,20
2023,f,20,GEO,140
2023,m,53,UNKNOWN,97
2023,f,5,GEO,60
2023,f,58,IND,25
2023,f,10,VNM,94
2023,m,50,FIN,15
2023,m,51,LVA,67
2023,m,54,BGD,14
2023,m,34,ARM,157
2023,m,27,DEU,217
2023,f,42,THA,61
2023,f,37,ZAF,12
2023,f,40,SVK,80
2023,m,40,PAK,125
2023,f,23,VNM,147
2023,m,32,TJK,147
2023,m,8,LVA,5
2023,f,60,RUS,224
2023,m,48,PRT,69
2023,m,59,SRB,39
2023,f,9,COL,5
2023,m,46,AUS,20
2023,f,40,ALB,17
2023,m,31,MAR,76
2023,m,54,IRN,12
2023,m,33,HUN,109
2023,f,22,AZE,74
2023,m,73,UNKNOWN,59
2023,f,8,NPL,5
2023,f,7,MDA,47
2023,m,42,COG,9
2023,f,35,CAN,32
2023,m,66,CHN,61
2023,m,31,LBN,40
2023,m,47,NZL,14
2023,m,33,ARG,48
2023,m,74,USA,46
2023,f,18,VNM,48
2023,f,40,TWN,20
2023,m,23,PAK,55
2023,m,54,PHL,84
2023,m,79,USA,35
2023,m,29,HUN,51
2023,m,4,KOR,28
2023,f,49,VEN,5
2023,f,31,BGR,87
2023,m,39,ARM,183
2023,f,75,USA,31
2023,m,46,BEL,50
2023,m,24,TWN,20
2023,m,31,EST,14
2023,m,29,PRT,89
2023,m,9,MNE,1
2023,m,68,TUR,27
2023,m,22,RWA,112
2023,f,61,CZE,12
2023,m,36,ISR,38
2023,m,32,BEL,47
2023,f,8,GEO,65
2023,m,88,GRC,12
2023,f,101,DEU,18
2023,f,0,IND,87
2023,f,24,NGA,45
2023,f,31,UNKNOWN,76
2023,m,42,ALB,65
2023,m,45,ESP,182
2023,f,52,CHN,134
2023,m,37,LBN,20
2023,f,73,RUS,75
2023,f,35,BRA,87
2023,m,23,LVA,58
2023,m,15,VNM,66
2023,f,12,CHN,45
2023,m,69,ITA,133
2023,m,39,UNKNOWN,160
2023,m,9,MDA,40
2023,m,11,TJK,5
2023,f,34,MYS,29
2023,f,30,FIN,26
2023,m,38,SVN,12
2023,f,20,BGR,58
2023,m,81,ITA,54
2023,f,23,LTU,55
2023,m,38,AFG,27
2023,m,43,USA,170
2023,m,61,AUT,80
2023,m,33,CZE,110
2023,m,59,SDN,1
2023,m,37,SEN,9
2023,m,28,JOR,32
2023,m,27,NLD,69
2023,f,32,FRA,92
2023,m,72,BLR,61
2023,m,23,COD,20
2023,f,69,FRA,26
2023,f,11,USA,27
2023,m,40,UNKNOWN,3
2023,f,99,UKR,10
2023,m,39,BRA,80
2023,m,75,BEL,19
2023,f,19,TUR,72
2023,m,1,TUR,35
2023,m,50,CHN,279
2023,m,19,KGZ,130
2023,m,10,CHN,52
2023,f,56,CHN,59
2023,m,26,CUB,17
2023,f,30,HUN,58
2023,f,57,THA,35
2023,f,27,HUN,45
2023,f,23,BRA,17
2023,m,66,NLD,77
2023,f,25,ZAF,12
2023,m,33,KOR,133
2023,m,22,TUN,11
2023,m,43,COL,151
2023,f,58,LTU,43
2023,f,88,CHE,1
2023,m,69,AUT,71
2023,f,23,SYR,11
2023,m,37,VEN,9
2023,f,63,ITA,23
2023,m,33,VEN,12
2023,m,63,BGR,94
2023,m,19,USA,59
2023,f,48,NLD,48
2023,m,68,AUT,95
2023,m,42,SRB,96
2023,f,8,ARM,32
2023,m,23,LTU,61
2023,m,30,JOR,27
2023,f,35,USA,145
2023,f,22,IDN,98
2023,f,11,BGR,56
2023,m,33,SRB,86
2023,f,22,PHL,10
2023,m,24,PAK,67
2023,m,33,IRQ,33
2023,m,5,ISL,1
2023,m,34,ISR,35
2023,f,21,AFG,9
2023,f,26,MYS,16
2023,m,31,ZAF,15
2023,f,21,NGA,57
2023,f,60,USA,61
2023,f,41,ZWE,36
2023,m,45,AUT,62
2023,m,52,SWE,81
2023,m,51,ARM,125
2023,f,71,VNM,41
2023,m,62,AZE,21
2023,f,77,ESP,4
2023,m,39,SRB,92
2023,m,28,USA,135
2023,m,50,NPL,74
2023,f,8,KAZ,20
2023,m,40,DNK,32
2023,m,59,KOR,125
2023,m,36,TKM,180
2023,m,51,DNK,70
2023,f,44,MKD,7
2023,m,2,AZE,19
2023,f,48,BOL,5
2023,f,31,HTI,1
2023,m,17,GEO,99
2023,f,59,SWE,48
2023,f,14,PHL,1
2023,m,71,NOR,12
2023,m,62,NLD,98
2023,f,21,KGZ,46
2023,m,52,KAZ,94
2023,m,3,UNKNOWN,19
2023,f,51,AUT,57
2023,m,31,AUT,41
2023,m,34,PRT,167
2023,f,45,KGZ,30
2023,f,29,YEM,7
2023,m,42,COD,5
2023,f,43,GBR,66
2023,f,52,AUS,8
2023,f,55,IRL,14
2023,m,71,GRC,30
2023,m,38,KEN,24
2023,f,43,SWE,63
2023,m,20,DEU,118
2023,f,24,FRA,137
2023,m,67,FIN,9
2023,f,50,PHL,61
2023,f,64,BGR,37
2023,f,29,SVK,57
2023,m,34,COD,15
2023,m,25,ZWE,170
2023,m,35,HRV,46
2023,m,56,MNG,9
2023,m,35,ZWE,70
2023,f,58,UNKNOWN,20
2023,f,90,TJK,1
2023,m,54,NOR,27
2023,m,32,PRK,3
2023,m,41,AUT,70
2023,f,47,AFG,3
2023,m,37,CAN,38
2023,m,51,ESP,93
2023,m,45,MAR,32
2023,m,23,CHN,146
2023,f,35,EGY,22
2023,f,1,ARM,16
2023,m,39,SVN,17
2023,m,35,EGY,170
2023,m,27,LTU,72
2023,m,63,LVA,22
2023,m,74,BLR,46
2023,f,74,FRA,18
2023,m,44,CZE,126
2023,m,2,TUR,35
2023,m,17,TJK,9
2023,f,42,MDA,468
2023,m,70,CHN,34
2023,m,38,ALB,75
2023,m,21,GRC,17
2023,f,79,RUS,49
2023,m,62,LVA,26
2023,m,34,SAU,52
2023,m,58,KWT,2
2023,f,43,PAK,20
2023,m,48,SRB,77
2023,f,45,SWE,47
2023,f,27,VNM,183
2023,f,31,CZE,54
2023,m,36,DNK,31
2023,m,50,KOSOVO,19
2023,f,22,MEX,17
2023,m,46,ESP,172
2023,m,50,LVA,89
2023,f,45,MUS,2
2023,f,33,PRK,40
2023,m,61,ESP,39
2023,f,39,ARM,72
2023,m,76,UNKNOWN,40
2023,m,29,SWE,64
2023,f,32,MDG,2
2023,f,23,NPL,97
2023,f,91,UKR,104
2023,m,44,BRA,57
2023,m,61,NLD,122
2023,f,10,CHN,52
2023,m,44,EGY,96
2023,m,9,DNK,2
2023,m,86,IRQ,2
2023,f,72,FRA,19
2023,m,20,USA,63
2023,f,88,DEU,70
2023,m,32,TKM,207
2023,f,38,PAK,12
2023,m,34,IRQ,47
2023,f,29,ESP,134
2023,f,53,AUT,68
2023,m,51,MNG,19
2023,f,50,GRC,12
2023,f,35,AGO,7
2023,m,44,JPN,59
2023,f,57,ROU,34
2023,m,30,GHA,31
2023,m,54,FRA,176
2023,m,73,SWE,76
2023,m,37,SVN,22
2023,f,30,ARG,18
2023,m,29,KGZ,101
2023,f,48,CYP,2
2023,m,33,PAK,171
2023,f,48,FRA,64
2023,f,29,RWA,51
2023,f,0,VNM,84
2023,f,33,AGO,9
2023,m,59,AZE,48
2023,m,62,RUS,160
2023,f,45,LUX,2
2023,m,28,DZA,74
2023,m,45,FIN,21
2023,m,5,CUB,3
2023,f,58,FRA,58
2023,f,93,CAN,4
2023,m,45,PRT,86
2023,m,32,LTU,129
2023,m,62,ZAF,12
2023,f,19,JPN,26
2023,f,48,GBR,51
2023,f,21,DEU,88
2023,f,48,AUT,52
2023,m,57,HUN,34
2023,f,47,IDN,27
2023,m,17,JPN,21
2023,m,32,CRI,13
2023,f,20,KEN,7
2023,m,28,DNK,33
2023,f,35,LTU,116
2023,m,62,MEX,8
2023,m,73,PRT,3
2023,m,75,UNKNOWN,4
2023,m,38,CZE,116
2023,m,35,JOR,22
2023,m,69,KOR,20
2023,f,1,ITA,9
2023,m,75,DNK,21
2023,f,32,SVK,80
2023,f,82,CAN,4
2023,m,39,IRL,40
2023,m,49,HRV,27
2023,m,75,FRA,55
2023,m,71,VNM,45
2023,m,39,NER,5
2023,m,68,UNKNOWN,125
2023,f,34,HTI,1
2023,f,35,ZWE,52
2023,m,19,NGA,23
2023,f,68,ESP,5
2023,f,32,CHL,7
2023,m,33,PRY,4
2023,m,31,PAK,129
2023,m,16,DEU,50
2023,f,55,THA,37
2023,m,65,MAR,3
2023,f,46,USA,79
2023,m,66,CHE,15
2023,f,72,SWE,110
2023,f,4,RUS,156
2023,m,30,MYS,27
2023,m,45,NGA,82
2023,m,23,CAN,15
2023,f,26,KAZ,163
2023,f,62,CZE,20
2023,m,11,ESP,15
2023,f,27,PRK,2
2023,m,42,CAN,30
2023,f,35,TUN,12
2023,m,59,EGY,16
2023,m,14,IRL,5
2023,f,47,KGZ,21
2023,f,12,JPN,16
2023,f,60,ROU,23
2023,f,41,HUN,36
2023,m,55,AZE,64
2023,f,35,NGA,33
2023,m,44,UNKNOWN,112
2023,m,77,UNKNOWN,29
2023,m,64,SYR,17
2023,m,48,JPN,79
2023,m,36,ARM,150
2023,f,57,GBR,37
2023,f,90,UKR,99
2023,f,59,CAN,18
2023,m,9,TWN,1
2023,m,11,GBR,23
2023,f,66,BGR,28
2023,f,34,ETH,8
2023,f,11,KOR,64
2023,m,28,GRC,54
2023,m,5,AZE,18
2023,m,68,UNKNOWN,9
2023,f,61,DNK,22
2023,m,61,IND,46
2023,m,44,AUS,22
2023,m,40,PRT,116
2023,m,35,BGR,183
2023,m,53,NLD,160
2023,f,28,UNKNOWN,62
2023,f,73,UNKNOWN,6
2023,m,76,NLD,63
2023,m,41,MEX,48
2023,f,35,JOR,3
2023,f,33,CIV,2
2023,m,63,MNE,4
2023,m,42,JPN,55
2023,f,18,BGR,73
2023,f,36,BRA,76
2023,f,45,ESP,52
2023,m,79,UNKNOWN,21
2023,m,31,SVK,99
2023,f,24,LTU,67
2023,m,28,UGA,16
2023,f,80,SYR,4
2023,m,45,KEN,13
2023,m,28,NLD,73
2023,f,46,JPN,55
2023,f,42,IND,136
2023,m,29,PRY,1
2023,f,4,ROU,187
2023,m,69,FRA,84
2023,f,27,ISR,10
2023,m,31,HRV,30
2023,f,38,IDN,65
2023,m,48,VEN,13
2023,m,20,ZAF,16
2023,f,19,ZWE,75
2023,m,58,NGA,12
2023,m,59,USA,139
2023,m,79,ITA,68
2023,f,12,BGD,5
2023,m,12,NLD,19
2023,m,3,RUS,130
2023,m,73,VNM,34
2023,f,37,PAK,23
2023,m,53,IRN,13
2023,m,14,GBR,19
2023,f,57,ARM,44
2023,f,54,AUT,74
2023,m,24,SVK,50
2023,f,32,PRK,29
2023,m,26,CZE,64
2023,f,54,IND,24
2023,m,8,ITA,21
2023,f,35,FRA,66
2023,f,30,HRV,17
2023,f,52,KAZ,51
2023,f,45,IDN,44
2023,f,41,VNM,192
2023,m,56,LTU,76
2023,m,13,MDA,37
2023,f,31,NLD,39
2023,m,61,SRB,31
2023,f,61,BGR,57
2023,f,9,UZB,11
2023,f,28,SVK,51
2023,m,32,PER,20
2023,m,82,GBR,23
2023,m,26,SAU,4
2023,f,35,BDI,1
2023,f,6,DEU,43
2023,m,12,VNM,79
2023,m,66,CAN,21
2023,f,78,YEM,1
2023,m,35,KAZ,192
2023,m,32,SDN,1
2023,m,26,AUT,40
2023,f,19,LTU,25
2023,f,75,SWE,59
2023,m,18,ISR,5
2023,m,59,BGR,120
2023,m,49,FRA,223
2023,f,44,BGR,93
2023,f,18,USA,42
2023,f,69,BLR,138
2023,f,24,ZWE,242
2023,m,63,UNKNOWN,112
2023,f,28,ALB,24
2023,f,52,ITA,45
2023,f,22,IRQ,8
2023,f,3,PHL,17
2023,f,56,USA,66
2023,f,38,SRB,21
2023,f,36,KOR,91
2023,f,7,GEO,67
2023,f,42,CAN,18
2023,m,33,MEX,69
2023,f,14,KAZ,13
2023,m,55,VNM,174
2023,f,49,SWE,50
2023,m,39,IRN,72
2023,m,15,GEO,80
2023,m,101,DEU,12
2023,f,47,VNM,144
2023,f,89,DEU,67
2023,f,3,LBY,3
2023,m,42,JOR,6
2023,f,24,ETH,89
2023,m,31,MYS,22
2023,f,83,DEU,104
2023,m,33,LBN,27
2023,m,46,PRT,100
2023,m,17,AUS,4
2023,m,12,USA,28
2023,f,38,GNB,2
2023,f,28,THA,36
2023,f,43,SYC,1
2023,f,44,BOL,4
2023,m,46,CZE,137
2023,f,77,BRA,4
2023,f,51,DNK,16
2023,m,25,VEN,14
2023,m,40,ARG,39
2023,m,24,SYR,28
2023,f,38,ISR,15
2023,m,73,SVN,4
2023,f,22,NLD,32
2023,f,50,TUR,36
2023,m,41,IDN,220
2023,m,12,FIN,8
2023,m,6,DEU,43
2023,m,29,PAK,140
2023,m,26,IRN,38
2023,f,65,HUN,12
2023,m,59,LVA,45
2023,f,31,CAN,27
2023,f,34,HUN,69
2023,f,2,FRA,13
2023,m,49,JPN,87
2023,f,12,MDA,29
2023,f,31,SVK,59
2023,f,41,ROU,119
2023,m,46,SWE,86
2023,m,62,PRK,22
2023,m,37,ARM,157
2023,m,20,ALB,9
2023,f,45,CHE,2
2023,m,71,ESP,6
2023,m,20,CAN,10
2023,f,46,SWE,49
2023,m,67,ITA,161
2023,m,46,IRQ,17
2023,f,41,ESP,61
2023,f,44,GBR,66
2023,f,8,MDA,51
2023,f,38,KOR,84
2023,f,17,JPN,15
2023,f,35,AUS,8
2023,m,55,COL,37
2023,f,31,IND,635
2023,m,66,VNM,81
2023,f,45,SYR,10
2023,f,70,GBR,21
2023,m,17,AZE,24
2023,m,35,TWN,27
2023,m,71,FRA,60
2023,m,15,AUT,9
2023,m,32,EGY,134
2023,m,43,PRT,106
2023,m,59,NLD,119
2023,f,26,ROU,145
2023,m,80,NLD,35
2023,m,88,NLD,3
2023,m,62,ECU,1
2023,m,52,SAU,5
2023,m,18,VNM,62
2023,m,47,USA,153
2023,m,37,TJK,139
2023,f,36,AUT,47
2023,m,49,CAN,31
2023,m,36,BRA,155
2023,f,57,CZE,18
2023,m,41,DZA,56
2023,f,58,BGR,54
2023,m,51,IRL,53
2023,m,5,IRN,10
2023,m,34,SEN,11
2023,f,24,AZE,152
2023,f,81,VNM,21
2023,f,64,AZE,3
2023,m,60,LTU,57
2023,m,38,IDN,229
2023,f,96,DEU,46
2023,f,29,IRN,25
2023,f,40,KAZ,65
2023,f,46,AUS,14
2023,m,36,CMR,27
2023,f,23,KEN,29
2023,f,25,SVN,10
2023,f,57,IND,26
2023,f,45,JPN,59
2023,m,62,IRQ,17
2023,f,26,MNE,8
2023,m,27,ECU,11
2023,m,36,PRT,118
2023,m,69,CAN,15
2023,m,26,DEU,195
2023,m,78,FRA,34
2023,f,40,ZAF,18
2023,m,28,PRT,101
2023,f,29,ROU,155
2023,f,12,FRA,29
2023,m,44,AUT,54
2023,m,43,AUT,86
2023,m,71,UNKNOWN,7
2023,m,33,KGZ,109
2023,m,36,SYR,38
2023,m,80,NOR,5
2023,f,69,CZE,20
2023,m,83,ARM,9
2023,m,4,USA,30
2023,m,37,AUS,16
2023,f,59,IND,23
2023,m,24,MEX,19
2023,m,43,HRV,39
2023,f,60,PRY,1
2023,m,47,AGO,3
2023,f,81,USA,17
2023,m,68,CZE,36
2023,f,66,URY,1
2023,f,2,ISL,3
2023,f,65,IND,20
2023,f,31,HUN,54
2023,m,72,FRA,61
2023,f,42,LTU,76
2023,f,45,UZB,37
2023,m,13,TJK,5
2023,f,75,DNK,13
2023,m,67,CAN,14
2023,f,26,ARM,50
2023,f,47,BGR,113
2023,f,63,MDA,45
2023,f,19,IND,93
2023,f,31,DEU,127
2023,m,43,NLD,92
2023,f,1,BGR,54
2023,f,75,BLR,77
2023,m,16,AZE,14
2023,f,3,SVK,10
2023,m,66,TUR,35
2023,f,9,HUN,11
2023,f,21,UZB,47
2023,m,27,SGP,3
2023,f,29,FRA,111
2023,m,63,LTU,35
2023,f,26,CZE,49
2023,f,87,RUS,28
2023,f,29,GEO,349
2023,m,17,DEU,63
2023,m,35,LTU,132
2023,m,25,JPN,44
2023,m,27,SDN,7
2023,m,68,ISR,15
2023,f,95,UNKNOWN,12
2023,f,75,DEU,201
2023,m,68,KOR,33
2023,f,28,AFG,12
2023,m,49,NOR,29
2023,m,17,KOR,55
2023,f,14,ISR,10
2023,f,11,BIH,1
2023,m,82,AUT,9
2023,m,28,CHE,10
2023,f,25,KGZ,55
2023,m,38,AUS,19
2023,m,33,GRC,70
2023,f,73,CHN,14
2023,f,35,PAK,35
2023,f,24,DZA,19
2023,f,48,LTU,61
2023,m,65,USA,81
2023,f,67,FIN,6
2023,m,48,AZE,83
2023,m,73,BLR,48
2023,m,42,CUB,18
2023,f,2,GEO,88
2023,m,55,SWE,68
2023,m,44,IRL,58
2023,m,19,PAK,14
2023,f,0,SWE,5
2023,m,25,JOR,23
2023,m,90,FRA,7
2023,f,23,DEU,115
2023,m,23,PER,20
2023,m,44,SRB,75
2023,m,51,AUT,50
2023,f,63,ROU,25
2023,m,29,LVA,82
2023,m,43,UNKNOWN,139
2023,f,2,ROU,198
2023,m,55,LTU,71
2023,m,52,CUB,5
2023,f,37,AZE,44
2023,m,51,TJK,24
2023,m,21,MMR,11
2023,m,28,PNG,2
2023,f,93,DEU,40
2023,m,38,NZL,7
2023,f,27,CUB,6
2023,f,54,COL,10
2023,m,28,EGY,107
2023,m,63,CAN,17
2023,f,105,UNKNOWN,4
2023,m,57,ISR,22
2023,m,25,DEU,194
2023,f,66,CAN,18
2023,m,28,IRN,35
2023,m,24,PER,31
2023,m,45,AZE,154
2023,m,10,KOR,61
2023,f,21,NLD,37
2023,m,20,MOZ,11
2023,m,47,UNKNOWN,11
2023,f,54,PHL,45
2023,f,43,TWN,9
2023,m,29,SRB,93
2023,m,34,GBR,172
2023,f,12,SWE,9
2023,m,41,FIN,26
2023,f,81,IRQ,2
2023,f,19,USA,59
2023,m,48,ALB,30
2023,f,21,TWN,12
2023,f,31,ZWE,78
2023,f,47,JPN,53
2023,m,45,ISR,32
2023,m,13,CHN,49
2023,f,36,UZB,43
2023,m,49,IDN,61
2023,m,41,TUN,81
2023,f,26,CHE,6
2023,m,63,ARM,64
2023,f,32,MAR,19
2023,m,44,ITA,330
2023,f,20,AZE,32
2023,m,16,ARM,33
2023,m,28,ARG,40
2023,f,84,AUT,13
2023,f,43,LBN,5
2023,m,18,CHN,37
2023,m,12,CZE,19
2023,f,61,MYS,3
2023,f,61,ARM,48
2023,f,45,THA,76
2023,f,27,URY,2
2023,m,3,SRB,7
2023,f,28,FRA,115
2023,m,35,RWA,31
2023,f,27,IRL,13
2023,m,58,BRA,10
2023,m,28,EST,16
2023,m,63,USA,112
2023,f,70,BLR,132
2023,m,20,PRT,20
2023,m,37,NGA,143
2023,f,18,KOR,58
2023,f,70,CHN,26
2023,m,39,CHL,15
2023,f,52,UZB,20
2023,f,52,NLD,40
2023,m,37,HUN,99
2023,f,84,GRC,10
2023,m,49,PAK,70
2023,m,68,CUB,4
2023,f,27,TJK,12
2023,m,22,NLD,41
2023,f,52,AUT,62
2023,m,68,MYS,2
2023,f,1,MDA,77
2023,m,39,GBR,229
2023,f,61,SWE,53
2023,m,43,IRL,72
2023,f,45,PER,11
2023,f,36,UNKNOWN,89
2023,m,58,HUN,33
2023,f,58,AFG,3
2023,m,37,NLD,126
2023,m,1,IND,126
2023,f,106,DEU,10
2023,m,76,ESP,14
2023,m,46,IDN,78
2023,m,33,UNKNOWN,98
2023,m,10,SWE,12
2023,f,38,TKM,21
2023,m,69,UNKNOWN,8
2023,m,35,SRB,103
2023,m,71,CAN,19
2023,m,60,IND,40
2023,m,82,CHN,4
2023,m,0,ARM,18
2023,m,26,ARM,81
2023,f,38,TUN,7
2023,m,53,PAK,30
2023,f,47,ROU,64
2023,m,56,IND,93
2023,f,48,KAZ,71
2023,m,25,EGY,75
2023,m,17,IRQ,9
2023,m,49,NPL,67
2023,m,23,ARM,49
2023,f,36,HRV,24
2023,f,27,LTU,65
2023,m,15,IND,61
2023,m,25,KAZ,260
2023,f,31,MEX,57
2023,m,44,FRA,204
2023,f,1,HUN,6
2023,f,28,SVN,10
2023,f,25,RWA,76
2023,f,8,MNG,4
2023,f,22,NOR,9
2023,m,71,USA,75
2023,f,7,KAZ,18
2023,m,40,IDN,194
2023,m,26,USA,118
2023,f,43,FRA,64
2023,f,31,FRA,84
2023,m,28,ECU,13
2023,f,30,NGA,69
2023,f,10,SYR,7
2023,m,6,SVK,11
2023,f,81,CZE,6
2023,m,47,FRA,191
2023,m,39,KGZ,121
2023,m,35,BOL,9
2023,m,84,USA,19
2023,f,15,ROU,125
2023,m,26,HRV,21
2023,f,32,ZWE,83
2023,f,53,ROU,64
2023,f,13,KOR,70
2023,m,24,TKM,132
2023,m,29,KOSOVO,43
2023,m,88,UKR,71
2023,m,10,TJK,10
2023,f,5,DNK,5
2023,m,34,KGZ,108
2023,m,56,YUG,6
2023,m,0,YEM,3
2023,m,25,TWN,25
2023,m,16,CHN,43
2023,m,59,THA,16
2023,m,29,COG,10
2023,m,1,BGR,57
2023,f,49,ESP,38
2023,m,31,LKA,27
2023,f,56,UNKNOWN,239
2023,m,57,KAZ,42
2023,f,29,KEN,33
2023,m,51,GAB,1
2023,f,52,MYS,6
2023,m,83,ETH,2
2023,m,39,COL,205
2023,m,49,UNKNOWN,86
2023,f,31,LKA,9
2023,f,46,CZE,59
2023,f,43,NOR,36
2023,f,50,FRA,69
2023,f,43,JPN,52
