year,month,citizenship,sex,category,count
2013,7,RUS,m,temporary,25
2013,7,ROU,m,temporary,9
2013,7,SRB,m,temporary,2
2013,7,SVK,m,temporary,1
2013,7,SOM,m,temporary,1
2013,7,SYR,m,temporary,1
2013,7,SWE,m,temporary,1
2013,7,TUR,m,temporary,1
2013,7,UKR,m,temporary,31
2013,7,UZB,m,temporary,2
2013,7,HUN,m,temporary,1
2013,7,GBR,m,temporary,4
2013,7,VNM,m,temporary,3
2013,7,ITA,m,temporary,3
2013,7,"",m,temporary,5
2013,7,"",m,temporary,1
2013,7,ALB,m,convicted,1
2013,7,DZA,m,convicted,3
2013,7,ARG,m,convicted,1
2013,7,ARM,m,convicted,21
2013,7,AZE,m,convicted,2
2013,7,BLR,m,convicted,19
2013,7,BGR,m,convicted,32
2013,7,HRV,m,convicted,2
2013,7,CZE,m,convicted,7
2013,7,GRC,m,convicted,1
2013,7,GEO,m,convicted,11
2013,7,ESP,m,convicted,1
2013,7,NLD,m,convicted,2
2013,7,JOR,m,convicted,1
2013,7,"",m,convicted,1
2013,7,CMR,m,convicted,1
2013,7,COL,m,convicted,2
2013,7,LBN,m,convicted,1
2013,7,LTU,m,convicted,16
2013,7,LVA,m,convicted,6
2013,7,MDA,m,convicted,2
2013,7,DEU,m,convicted,13
2013,7,NGA,m,convicted,4
2013,7,PAK,m,convicted,1
2013,7,PSE,m,convicted,1
2013,7,RUS,m,convicted,30
2013,7,ROU,m,convicted,37
2013,7,SRB,m,convicted,1
2013,7,SVK,m,convicted,3
2013,7,LKA,m,convicted,1
2013,7,SWE,m,convicted,1
2013,7,TUN,m,convicted,2
2013,7,TUR,m,convicted,6
2013,7,UKR,m,convicted,45
2013,7,HUN,m,convicted,2
2013,7,GBR,m,convicted,2
2013,7,VNM,m,convicted,19
2013,7,ZMB,m,convicted,1
2013,7,"",m,convicted,1
2013,7,DEU,m,punished,1
2013,7,UKR,m,punished,1
2013,7,ARM,f,temporary,1
2013,7,BLR,f,temporary,1
2013,7,BGR,f,temporary,2
2013,7,CZE,f,temporary,1
2013,7,MDA,f,temporary,1
2013,7,RUS,f,temporary,1
2013,7,UKR,f,temporary,4
2013,7,HUN,f,temporary,1
2013,7,BLR,f,convicted,3
2013,7,BGR,f,convicted,1
2013,7,CZE,f,convicted,1
2013,7,LVA,f,convicted,1
2013,7,DEU,f,convicted,1
2013,7,ROU,f,convicted,1
2013,7,UKR,f,convicted,7
2013,7,BLR,f,punished,1
2013,8,AFG,m,temporary,2
2013,8,ARM,m,temporary,7
2013,8,AZE,m,temporary,2
2013,8,BEL,m,temporary,1
2013,8,BLR,m,temporary,6
2013,8,BGR,m,temporary,20
2013,8,HRV,m,temporary,1
2013,8,CZE,m,temporary,5
2013,8,EGY,m,temporary,1
2013,8,EST,m,temporary,3
2013,8,FRA,m,temporary,3
2013,8,GEO,m,temporary,7
2013,8,GIN,m,temporary,1
2013,8,NLD,m,temporary,7
2013,8,IND,m,temporary,2
2013,8,IRQ,m,temporary,2
2013,8,ISR,m,temporary,2
2013,8,JPN,m,temporary,1
2013,8,YEM,m,temporary,1
2013,8,KGZ,m,temporary,2
2013,8,COL,m,temporary,4
2013,8,COG,m,temporary,1
2013,8,XKX,m,temporary,2
2013,8,LBY,m,temporary,1
2013,8,LTU,m,temporary,17
2013,8,LVA,m,temporary,3
2013,8,MAR,m,temporary,2
2013,8,MDA,m,temporary,2
2013,8,DEU,m,temporary,5
2013,8,NGA,m,temporary,6
2013,8,NOR,m,temporary,1
2013,8,PAK,m,temporary,2
2013,8,BIH,m,temporary,1
2013,8,ZAF,m,temporary,1
2013,8,RUS,m,temporary,26
2013,8,ROU,m,temporary,10
2013,8,SRB,m,temporary,3
2013,8,SVK,m,temporary,1
2013,8,SOM,m,temporary,1
2013,8,SYR,m,temporary,1
2013,8,SWE,m,temporary,1
2013,8,TUR,m,temporary,3
2013,8,UKR,m,temporary,31
2013,8,UZB,m,temporary,2
2013,8,HUN,m,temporary,2
2013,8,GBR,m,temporary,3
2013,8,VNM,m,temporary,6
2013,8,ITA,m,temporary,2
2013,8,"",m,temporary,4
2013,8,"",m,temporary,1
2013,8,ALB,m,convicted,1
2013,8,DZA,m,convicted,2
2013,8,ARG,m,convicted,1
2013,8,ARM,m,convicted,22
2013,8,AZE,m,convicted,2
2013,8,BLR,m,convicted,18
2013,8,BGR,m,convicted,27
2013,8,HRV,m,convicted,2
2013,8,CZE,m,convicted,8
2013,8,GRC,m,convicted,1
2013,8,GEO,m,convicted,9
2013,8,ESP,m,convicted,1
2013,8,NLD,m,convicted,2
2013,8,ISR,m,convicted,1
2013,8,JOR,m,convicted,1
2013,8,"",m,convicted,1
2013,8,CMR,m,convicted,1
2013,8,COL,m,convicted,2
2013,8,LBN,m,convicted,1
2013,8,LTU,m,convicted,15
2013,8,LVA,m,convicted,6
2013,8,MDA,m,convicted,2
2013,8,MNG,m,convicted,1
2013,8,DEU,m,convicted,11
2013,8,NGA,m,convicted,3
2013,8,PAK,m,convicted,1
2013,8,PSE,m,convicted,1
2013,8,RUS,m,convicted,29
2013,8,ROU,m,convicted,35
2013,8,SRB,m,convicted,1
2013,8,SVK,m,convicted,4
2013,8,LKA,m,convicted,1
2013,8,SWE,m,convicted,1
2013,8,TUN,m,convicted,2
2013,8,TUR,m,convicted,6
2013,8,UKR,m,convicted,46
2013,8,HUN,m,convicted,1
2013,8,GBR,m,convicted,2
2013,8,VNM,m,convicted,17
2013,8,ZMB,m,convicted,1
2013,8,"",m,convicted,1
2013,8,"",m,convicted,1
2013,8,LTU,m,punished,2
2013,8,PER,m,punished,1
2013,8,RUS,m,punished,1
2013,8,ARM,f,temporary,1
2013,8,BLR,f,temporary,1
2013,8,BGR,f,temporary,2
2013,8,CZE,f,temporary,1
2013,8,RUS,f,temporary,1
2013,8,ROU,f,temporary,3
2013,8,UKR,f,temporary,5
2013,8,HUN,f,temporary,1
2013,8,BLR,f,convicted,3
2013,8,BGR,f,convicted,1
2013,8,CZE,f,convicted,1
2013,8,DEU,f,convicted,1
2013,8,ROU,f,convicted,2
2013,8,UKR,f,convicted,6
2013,9,AFG,m,temporary,1
2013,9,ARM,m,temporary,6
2013,9,AZE,m,temporary,2
2013,9,BEL,m,temporary,1
2013,9,BLR,m,temporary,8
2013,9,BGR,m,temporary,19
2013,9,HRV,m,temporary,1
2013,9,CZE,m,temporary,5
2013,9,EGY,m,temporary,1
2013,9,EST,m,temporary,3
2013,9,FRA,m,temporary,1
2013,9,GEO,m,temporary,8
2013,9,GIN,m,temporary,1
2013,9,NLD,m,temporary,7
2013,9,IND,m,temporary,1
2013,9,IRQ,m,temporary,2
2013,9,ISR,m,temporary,1
2013,9,JPN,m,temporary,1
2013,9,YEM,m,temporary,1
2013,9,KGZ,m,temporary,2
2013,9,COL,m,temporary,4
2013,9,COG,m,temporary,1
2013,9,XKX,m,temporary,2
2013,9,LBY,m,temporary,1
2013,9,LTU,m,temporary,12
2013,9,LVA,m,temporary,2
2013,9,MAR,m,temporary,2
2013,9,MDA,m,temporary,3
2013,9,DEU,m,temporary,9
2013,9,NGA,m,temporary,6
2013,9,NOR,m,temporary,1
2013,9,PAK,m,temporary,2
2013,9,BIH,m,temporary,1
2013,9,ZAF,m,temporary,1
2013,9,RUS,m,temporary,28
2013,9,ROU,m,temporary,15
2013,9,SRB,m,temporary,4
2013,9,SVK,m,temporary,2
2013,9,SOM,m,temporary,1
2013,9,CHE,m,temporary,1
2013,9,SWE,m,temporary,1
2013,9,TUR,m,temporary,3
2013,9,UKR,m,temporary,32
2013,9,UZB,m,temporary,2
2013,9,GBR,m,temporary,3
2013,9,VNM,m,temporary,6
2013,9,ITA,m,temporary,2
2013,9,"",m,temporary,3
2013,9,"",m,temporary,1
2013,9,ALB,m,convicted,1
2013,9,DZA,m,convicted,3
2013,9,ARG,m,convicted,1
2013,9,ARM,m,convicted,21
2013,9,AZE,m,convicted,2
2013,9,BLR,m,convicted,18
2013,9,BGR,m,convicted,24
2013,9,HRV,m,convicted,1
2013,9,CZE,m,convicted,8
2013,9,GRC,m,convicted,1
2013,9,GEO,m,convicted,8
2013,9,GIN,m,convicted,1
2013,9,ESP,m,convicted,1
2013,9,NLD,m,convicted,3
2013,9,ISR,m,convicted,1
2013,9,JOR,m,convicted,1
2013,9,"",m,convicted,1
2013,9,CMR,m,convicted,1
2013,9,COL,m,convicted,2
2013,9,LBN,m,convicted,1
2013,9,LTU,m,convicted,17
2013,9,LVA,m,convicted,6
2013,9,MDA,m,convicted,2
2013,9,MNG,m,convicted,1
2013,9,DEU,m,convicted,11
2013,9,NGA,m,convicted,3
2013,9,PAK,m,convicted,1
2013,9,RUS,m,convicted,29
2013,9,ROU,m,convicted,37
2013,9,SRB,m,convicted,1
2013,9,SVK,m,convicted,4
2013,9,SYR,m,convicted,1
2013,9,SWE,m,convicted,1
2013,9,TUN,m,convicted,1
2013,9,TUR,m,convicted,5
2013,9,UKR,m,convicted,50
2013,9,HUN,m,convicted,1
2013,9,GBR,m,convicted,3
2013,9,VNM,m,convicted,15
2013,9,ZMB,m,convicted,1
2013,9,"",m,convicted,1
2013,9,"",m,convicted,3
2013,9,BLR,f,temporary,1
2013,9,BGR,f,temporary,2
2013,9,CZE,f,temporary,1
2013,9,RUS,f,temporary,1
2013,9,ROU,f,temporary,3
2013,9,UKR,f,temporary,4
2013,9,HUN,f,temporary,1
2013,9,BLR,f,convicted,2
2013,9,BGR,f,convicted,1
2013,9,CZE,f,convicted,1
2013,9,DEU,f,convicted,1
2013,9,RUS,f,convicted,1
2013,9,UKR,f,convicted,5
2013,10,AFG,m,temporary,1
2013,10,ARM,m,temporary,9
2013,10,AZE,m,temporary,2
2013,10,BEL,m,temporary,2
2013,10,BLR,m,temporary,8
2013,10,BGR,m,temporary,20
2013,10,HRV,m,temporary,1
2013,10,CZE,m,temporary,2
2013,10,EGY,m,temporary,1
2013,10,EST,m,temporary,3
2013,10,FRA,m,temporary,1
2013,10,GEO,m,temporary,11
2013,10,GIN,m,temporary,1
2013,10,NLD,m,temporary,7
2013,10,IND,m,temporary,1
2013,10,IRQ,m,temporary,3
2013,10,JPN,m,temporary,1
2013,10,YEM,m,temporary,1
2013,10,KGZ,m,temporary,2
2013,10,COL,m,temporary,4
2013,10,COG,m,temporary,1
2013,10,XKX,m,temporary,2
2013,10,LTU,m,temporary,10
2013,10,LVA,m,temporary,2
2013,10,MAR,m,temporary,1
2013,10,MDA,m,temporary,3
2013,10,DEU,m,temporary,6
2013,10,NGA,m,temporary,7
2013,10,NOR,m,temporary,1
2013,10,PAK,m,temporary,2
2013,10,ZAF,m,temporary,1
2013,10,RUS,m,temporary,20
2013,10,ROU,m,temporary,15
2013,10,SRB,m,temporary,4
2013,10,SOM,m,temporary,1
2013,10,CHE,m,temporary,1
2013,10,SWE,m,temporary,1
2013,10,TUR,m,temporary,3
2013,10,UKR,m,temporary,27
2013,10,HUN,m,temporary,2
2013,10,GBR,m,temporary,3
2013,10,VNM,m,temporary,8
2013,10,ITA,m,temporary,2
2013,10,"",m,temporary,4
2013,10,"",m,temporary,2
2013,10,DZA,m,convicted,3
2013,10,ARG,m,convicted,1
2013,10,ARM,m,convicted,22
2013,10,AZE,m,convicted,2
2013,10,BLR,m,convicted,16
2013,10,BGR,m,convicted,22
2013,10,HRV,m,convicted,1
2013,10,CZE,m,convicted,7
2013,10,GRC,m,convicted,1
2013,10,GEO,m,convicted,8
2013,10,GIN,m,convicted,1
2013,10,ESP,m,convicted,1
2013,10,NLD,m,convicted,3
2013,10,ISR,m,convicted,1
2013,10,JOR,m,convicted,1
2013,10,"",m,convicted,1
2013,10,CMR,m,convicted,1
2013,10,COL,m,convicted,2
2013,10,LBN,m,convicted,1
2013,10,LBY,m,convicted,1
2013,10,LTU,m,convicted,17
2013,10,LVA,m,convicted,6
2013,10,MDA,m,convicted,2
2013,10,MNG,m,convicted,1
2013,10,DEU,m,convicted,10
2013,10,NGA,m,convicted,3
2013,10,PAK,m,convicted,2
2013,10,RUS,m,convicted,32
2013,10,ROU,m,convicted,33
2013,10,SRB,m,convicted,1
2013,10,SVK,m,convicted,3
2013,10,SYR,m,convicted,1
2013,10,SWE,m,convicted,1
2013,10,TUN,m,convicted,1
2013,10,TUR,m,convicted,5
2013,10,UKR,m,convicted,50
2013,10,HUN,m,convicted,1
2013,10,GBR,m,convicted,1
2013,10,VNM,m,convicted,13
2013,10,ITA,m,convicted,1
2013,10,ZMB,m,convicted,1
2013,10,"",m,convicted,1
2013,10,"",m,convicted,3
2013,10,LTU,m,punished,1
2013,10,UKR,m,punished,1
2013,10,BLR,f,temporary,1
2013,10,BGR,f,temporary,3
2013,10,CZE,f,temporary,1
2013,10,LVA,f,temporary,2
2013,10,RUS,f,temporary,1
2013,10,ROU,f,temporary,3
2013,10,UKR,f,temporary,3
2013,10,HUN,f,temporary,1
2013,10,"",f,temporary,1
2013,10,BLR,f,convicted,2
2013,10,BGR,f,convicted,1
2013,10,CZE,f,convicted,1
2013,10,LTU,f,convicted,1
2013,10,DEU,f,convicted,2
2013,10,RUS,f,convicted,1
2013,10,UKR,f,convicted,4
2013,11,AFG,m,temporary,1
2013,11,ALB,m,temporary,1
2013,11,ARM,m,temporary,7
2013,11,AZE,m,temporary,4
2013,11,BEL,m,temporary,2
2013,11,BLR,m,temporary,11
2013,11,BGR,m,temporary,22
2013,11,CZE,m,temporary,1
2013,11,EGY,m,temporary,1
2013,11,EST,m,temporary,3
2013,11,FRA,m,temporary,1
2013,11,GEO,m,temporary,9
2013,11,NLD,m,temporary,8
2013,11,IND,m,temporary,1
2013,11,IRQ,m,temporary,2
2013,11,YEM,m,temporary,1
2013,11,KGZ,m,temporary,2
2013,11,COL,m,temporary,4
2013,11,COG,m,temporary,1
2013,11,XKX,m,temporary,2
2013,11,LTU,m,temporary,10
2013,11,LVA,m,temporary,6
2013,11,MAR,m,temporary,1
2013,11,MDA,m,temporary,3
2013,11,DEU,m,temporary,9
2013,11,NGA,m,temporary,6
2013,11,PAK,m,temporary,2
2013,11,ZAF,m,temporary,1
2013,11,RUS,m,temporary,22
2013,11,ROU,m,temporary,23
2013,11,SRB,m,temporary,5
2013,11,SVK,m,temporary,1
2013,11,SOM,m,temporary,1
2013,11,CHE,m,temporary,1
2013,11,TUR,m,temporary,3
2013,11,UKR,m,temporary,33
2013,11,HUN,m,temporary,1
2013,11,GBR,m,temporary,3
2013,11,VNM,m,temporary,5
2013,11,ITA,m,temporary,14
2013,11,"",m,temporary,4
2013,11,"",m,temporary,3
2013,11,DZA,m,convicted,3
2013,11,ARG,m,convicted,1
2013,11,ARM,m,convicted,22
2013,11,AZE,m,convicted,2
2013,11,BLR,m,convicted,16
2013,11,BGR,m,convicted,24
2013,11,HRV,m,convicted,1
2013,11,CZE,m,convicted,8
2013,11,GRC,m,convicted,1
2013,11,GEO,m,convicted,9
2013,11,GIN,m,convicted,1
2013,11,ESP,m,convicted,1
2013,11,NLD,m,convicted,2
2013,11,ISR,m,convicted,1
2013,11,JOR,m,convicted,1
2013,11,"",m,convicted,1
2013,11,COL,m,convicted,2
2013,11,LBN,m,convicted,1
2013,11,LBY,m,convicted,1
2013,11,LTU,m,convicted,20
2013,11,LVA,m,convicted,7
2013,11,MDA,m,convicted,2
2013,11,MNG,m,convicted,1
2013,11,DEU,m,convicted,9
2013,11,NGA,m,convicted,4
2013,11,PAK,m,convicted,1
2013,11,RUS,m,convicted,31
2013,11,ROU,m,convicted,32
2013,11,SRB,m,convicted,1
2013,11,SVK,m,convicted,3
2013,11,SYR,m,convicted,1
2013,11,TUN,m,convicted,1
2013,11,TUR,m,convicted,4
2013,11,UKR,m,convicted,49
2013,11,HUN,m,convicted,1
2013,11,GBR,m,convicted,1
2013,11,VNM,m,convicted,16
2013,11,ITA,m,convicted,1
2013,11,"",m,convicted,1
2013,11,"",m,convicted,3
2013,11,BLR,f,temporary,1
2013,11,BGR,f,temporary,3
2013,11,CZE,f,temporary,2
2013,11,RUS,f,temporary,1
2013,11,ROU,f,temporary,1
2013,11,UKR,f,temporary,2
2013,11,HUN,f,temporary,2
2013,11,"",f,temporary,1
2013,11,"",f,temporary,1
2013,11,BLR,f,convicted,2
2013,11,BGR,f,convicted,1
2013,11,CZE,f,convicted,1
2013,11,DEU,f,convicted,2
2013,11,RUS,f,convicted,1
2013,11,UKR,f,convicted,3
2013,12,AFG,m,temporary,1
2013,12,ALB,m,temporary,2
2013,12,ARM,m,temporary,7
2013,12,AZE,m,temporary,4
2013,12,BEL,m,temporary,2
2013,12,BLR,m,temporary,11
2013,12,BGR,m,temporary,21
2013,12,CZE,m,temporary,2
2013,12,EGY,m,temporary,1
2013,12,EST,m,temporary,3
2013,12,FRA,m,temporary,1
2013,12,GEO,m,temporary,9
2013,12,NLD,m,temporary,6
2013,12,IND,m,temporary,1
2013,12,IRQ,m,temporary,1
2013,12,YEM,m,temporary,1
2013,12,KGZ,m,temporary,2
2013,12,COL,m,temporary,4
2013,12,COG,m,temporary,1
2013,12,XKX,m,temporary,1
2013,12,LTU,m,temporary,10
2013,12,LVA,m,temporary,7
2013,12,MAR,m,temporary,1
2013,12,MDA,m,temporary,2
2013,12,DEU,m,temporary,7
2013,12,NGA,m,temporary,6
2013,12,PAK,m,temporary,1
2013,12,ZAF,m,temporary,1
2013,12,RUS,m,temporary,20
2013,12,ROU,m,temporary,20
2013,12,SRB,m,temporary,5
2013,12,SVK,m,temporary,1
2013,12,SOM,m,temporary,1
2013,12,CHE,m,temporary,1
2013,12,TUR,m,temporary,3
2013,12,UKR,m,temporary,32
2013,12,HUN,m,temporary,1
2013,12,GBR,m,temporary,2
2013,12,VNM,m,temporary,2
2013,12,ITA,m,temporary,2
2013,12,"",m,temporary,3
2013,12,"",m,temporary,1
2013,12,DZA,m,convicted,2
2013,12,ARG,m,convicted,1
2013,12,ARM,m,convicted,22
2013,12,AZE,m,convicted,2
2013,12,BLR,m,convicted,16
2013,12,BGR,m,convicted,24
2013,12,HRV,m,convicted,1
2013,12,CZE,m,convicted,8
2013,12,GRC,m,convicted,1
2013,12,GEO,m,convicted,9
2013,12,GIN,m,convicted,1
2013,12,ESP,m,convicted,1
2013,12,NLD,m,convicted,4
2013,12,ISR,m,convicted,1
2013,12,JOR,m,convicted,1
2013,12,"",m,convicted,1
2013,12,COL,m,convicted,2
2013,12,LBN,m,convicted,1
2013,12,LBY,m,convicted,1
2013,12,LTU,m,convicted,16
2013,12,LVA,m,convicted,7
2013,12,MDA,m,convicted,2
2013,12,MNG,m,convicted,1
2013,12,DEU,m,convicted,9
2013,12,NGA,m,convicted,3
2013,12,PAK,m,convicted,1
2013,12,RUS,m,convicted,32
2013,12,ROU,m,convicted,33
2013,12,SRB,m,convicted,1
2013,12,SVK,m,convicted,4
2013,12,SYR,m,convicted,1
2013,12,TUN,m,convicted,1
2013,12,TUR,m,convicted,5
2013,12,UKR,m,convicted,49
2013,12,HUN,m,convicted,1
2013,12,GBR,m,convicted,1
2013,12,VNM,m,convicted,14
2013,12,ITA,m,convicted,4
2013,12,"",m,convicted,1
2013,12,"",m,convicted,2
2013,12,UKR,m,punished,2
2013,12,BLR,f,temporary,1
2013,12,BGR,f,temporary,1
2013,12,CZE,f,temporary,2
2013,12,RUS,f,temporary,1
2013,12,UKR,f,temporary,2
2013,12,HUN,f,temporary,1
2013,12,"",f,temporary,1
2013,12,"",f,temporary,1
2013,12,BLR,f,convicted,2
2013,12,BGR,f,convicted,2
2013,12,CZE,f,convicted,2
2013,12,DEU,f,convicted,2
2013,12,RUS,f,convicted,1
2013,12,UKR,f,convicted,3
2014,1,AFG,m,temporary,1
2014,1,ALB,m,temporary,1
2014,1,ARM,m,temporary,9
2014,1,AZE,m,temporary,3
2014,1,BEL,m,temporary,1
2014,1,BLR,m,temporary,8
2014,1,BGR,m,temporary,24
2014,1,CZE,m,temporary,3
2014,1,EGY,m,temporary,1
2014,1,EST,m,temporary,1
2014,1,FRA,m,temporary,1
2014,1,GEO,m,temporary,9
2014,1,NLD,m,temporary,7
2014,1,IND,m,temporary,2
2014,1,YEM,m,temporary,1
2014,1,KGZ,m,temporary,2
2014,1,COL,m,temporary,4
2014,1,XKX,m,temporary,1
2014,1,LTU,m,temporary,9
2014,1,LVA,m,temporary,7
2014,1,MAR,m,temporary,1
2014,1,MDA,m,temporary,2
2014,1,DEU,m,temporary,6
2014,1,NGA,m,temporary,6
2014,1,PAK,m,temporary,1
2014,1,ZAF,m,temporary,1
2014,1,RUS,m,temporary,24
2014,1,ROU,m,temporary,18
2014,1,SRB,m,temporary,4
2014,1,SVK,m,temporary,1
2014,1,SOM,m,temporary,1
2014,1,SWE,m,temporary,1
2014,1,TUR,m,temporary,2
2014,1,UKR,m,temporary,28
2014,1,HUN,m,temporary,1
2014,1,GBR,m,temporary,1
2014,1,VNM,m,temporary,2
2014,1,ITA,m,temporary,2
2014,1,"",m,temporary,2
2014,1,"",m,temporary,1
2014,1,DZA,m,convicted,2
2014,1,ARG,m,convicted,1
2014,1,ARM,m,convicted,24
2014,1,AZE,m,convicted,1
2014,1,BLR,m,convicted,15
2014,1,BGR,m,convicted,24
2014,1,HRV,m,convicted,1
2014,1,CZE,m,convicted,8
2014,1,EST,m,convicted,1
2014,1,GRC,m,convicted,1
2014,1,GEO,m,convicted,7
2014,1,GIN,m,convicted,1
2014,1,NLD,m,convicted,4
2014,1,ISR,m,convicted,1
2014,1,JOR,m,convicted,1
2014,1,"",m,convicted,1
2014,1,COL,m,convicted,2
2014,1,LBN,m,convicted,1
2014,1,LBY,m,convicted,1
2014,1,LTU,m,convicted,15
2014,1,LVA,m,convicted,7
2014,1,MDA,m,convicted,2
2014,1,MNG,m,convicted,1
2014,1,DEU,m,convicted,10
2014,1,NGA,m,convicted,2
2014,1,PAK,m,convicted,1
2014,1,RUS,m,convicted,29
2014,1,ROU,m,convicted,36
2014,1,SRB,m,convicted,1
2014,1,SVK,m,convicted,4
2014,1,SYR,m,convicted,1
2014,1,TUN,m,convicted,1
2014,1,TUR,m,convicted,5
2014,1,UKR,m,convicted,46
2014,1,HUN,m,convicted,1
2014,1,GBR,m,convicted,1
2014,1,VNM,m,convicted,10
2014,1,ITA,m,convicted,1
2014,1,"",m,convicted,2
2014,1,"",m,convicted,3
2014,1,LTU,m,punished,1
2014,1,UKR,m,punished,1
2014,1,BLR,f,temporary,1
2014,1,BGR,f,temporary,2
2014,1,CZE,f,temporary,2
2014,1,RUS,f,temporary,1
2014,1,UKR,f,temporary,2
2014,1,HUN,f,temporary,1
2014,1,"",f,temporary,1
2014,1,BLR,f,convicted,3
2014,1,BGR,f,convicted,2
2014,1,CZE,f,convicted,2
2014,1,DEU,f,convicted,2
2014,1,RUS,f,convicted,1
2014,1,UKR,f,convicted,3
2014,2,AFG,m,temporary,1
2014,2,ARM,m,temporary,10
2014,2,AUT,m,temporary,1
2014,2,AZE,m,temporary,3
2014,2,BEL,m,temporary,1
2014,2,BLR,m,temporary,8
2014,2,BGR,m,temporary,22
2014,2,CZE,m,temporary,4
2014,2,EGY,m,temporary,1
2014,2,FRA,m,temporary,2
2014,2,GEO,m,temporary,10
2014,2,NLD,m,temporary,7
2014,2,IND,m,temporary,2
2014,2,YEM,m,temporary,1
2014,2,KGZ,m,temporary,1
2014,2,COL,m,temporary,4
2014,2,XKX,m,temporary,1
2014,2,LTU,m,temporary,11
2014,2,LVA,m,temporary,8
2014,2,MAR,m,temporary,1
2014,2,MDA,m,temporary,2
2014,2,DEU,m,temporary,8
2014,2,NGA,m,temporary,6
2014,2,ZAF,m,temporary,1
2014,2,RUS,m,temporary,18
2014,2,ROU,m,temporary,15
2014,2,SRB,m,temporary,4
2014,2,SVK,m,temporary,1
2014,2,SOM,m,temporary,1
2014,2,SWE,m,temporary,1
2014,2,TJK,m,temporary,1
2014,2,TUR,m,temporary,1
2014,2,UKR,m,temporary,28
2014,2,HUN,m,temporary,3
2014,2,GBR,m,temporary,1
2014,2,ITA,m,temporary,1
2014,2,"",m,temporary,1
2014,2,"",m,temporary,1
2014,2,DZA,m,convicted,2
2014,2,ARM,m,convicted,21
2014,2,AZE,m,convicted,1
2014,2,BLR,m,convicted,15
2014,2,BGR,m,convicted,30
2014,2,HRV,m,convicted,1
2014,2,CZE,m,convicted,6
2014,2,EST,m,convicted,1
2014,2,GRC,m,convicted,1
2014,2,GEO,m,convicted,7
2014,2,NLD,m,convicted,5
2014,2,IND,m,convicted,1
2014,2,ISR,m,convicted,1
2014,2,JOR,m,convicted,1
2014,2,"",m,convicted,1
2014,2,KGZ,m,convicted,1
2014,2,COL,m,convicted,2
2014,2,LBN,m,convicted,1
2014,2,LBY,m,convicted,1
2014,2,LTU,m,convicted,14
2014,2,LVA,m,convicted,6
2014,2,MDA,m,convicted,2
2014,2,DEU,m,convicted,11
2014,2,NGA,m,convicted,2
2014,2,PAK,m,convicted,1
2014,2,RUS,m,convicted,29
2014,2,ROU,m,convicted,34
2014,2,SRB,m,convicted,1
2014,2,SVK,m,convicted,4
2014,2,SYR,m,convicted,1
2014,2,TUN,m,convicted,1
2014,2,TUR,m,convicted,6
2014,2,UKR,m,convicted,50
2014,2,HUN,m,convicted,1
2014,2,GBR,m,convicted,1
2014,2,VNM,m,convicted,10
2014,2,ITA,m,convicted,1
2014,2,"",m,convicted,2
2014,2,"",m,convicted,2
2014,2,BLR,m,punished,1
2014,2,DEU,m,punished,1
2014,2,RUS,m,punished,2
2014,2,BLR,f,temporary,1
2014,2,BGR,f,temporary,2
2014,2,CHN,f,temporary,1
2014,2,CZE,f,temporary,1
2014,2,RUS,f,temporary,2
2014,2,UKR,f,temporary,3
2014,2,"",f,temporary,1
2014,2,BLR,f,convicted,2
2014,2,BGR,f,convicted,2
2014,2,CZE,f,convicted,2
2014,2,DEU,f,convicted,1
2014,2,RUS,f,convicted,1
2014,2,UKR,f,convicted,3
2014,3,AFG,m,temporary,2
2014,3,ARM,m,temporary,8
2014,3,AUT,m,temporary,1
2014,3,AZE,m,temporary,2
2014,3,BEL,m,temporary,1
2014,3,BLR,m,temporary,10
2014,3,BGR,m,temporary,23
2014,3,CZE,m,temporary,3
2014,3,EGY,m,temporary,1
2014,3,FRA,m,temporary,1
2014,3,GEO,m,temporary,10
2014,3,NLD,m,temporary,8
2014,3,IND,m,temporary,2
2014,3,YEM,m,temporary,1
2014,3,KGZ,m,temporary,1
2014,3,COL,m,temporary,3
2014,3,XKX,m,temporary,1
2014,3,LTU,m,temporary,17
2014,3,LVA,m,temporary,8
2014,3,MAR,m,temporary,1
2014,3,MDA,m,temporary,2
2014,3,MNG,m,temporary,1
2014,3,DEU,m,temporary,13
2014,3,NGA,m,temporary,6
2014,3,RUS,m,temporary,21
2014,3,ROU,m,temporary,13
2014,3,SRB,m,temporary,4
2014,3,SVK,m,temporary,1
2014,3,SOM,m,temporary,1
2014,3,SWE,m,temporary,1
2014,3,TJK,m,temporary,1
2014,3,TUR,m,temporary,1
2014,3,UKR,m,temporary,28
2014,3,HUN,m,temporary,2
2014,3,GBR,m,temporary,2
2014,3,ITA,m,temporary,1
2014,3,"",m,temporary,1
2014,3,DZA,m,convicted,2
2014,3,ARM,m,convicted,18
2014,3,AZE,m,convicted,1
2014,3,BGD,m,convicted,1
2014,3,BLR,m,convicted,15
2014,3,BGR,m,convicted,31
2014,3,HRV,m,convicted,1
2014,3,CZE,m,convicted,6
2014,3,EST,m,convicted,1
2014,3,GRC,m,convicted,1
2014,3,GEO,m,convicted,7
2014,3,NLD,m,convicted,3
2014,3,IND,m,convicted,1
2014,3,ISR,m,convicted,1
2014,3,JOR,m,convicted,1
2014,3,"",m,convicted,1
2014,3,KGZ,m,convicted,1
2014,3,COL,m,convicted,2
2014,3,LBN,m,convicted,1
