year,quarter,country,sex,age,pesel,iso3c,iso3c_grok,ukr
2022,3,IRACKIE,m,65+,15,IRQ,IRQ,NIE
2022,3,IRACKIE,m,60-64,8,IRQ,IRQ,NIE
2022,3,IRACKIE,m,25-29,3,IRQ,IRQ,TAK
2022,3,IRACKIE,m,30-34,6,IRQ,IRQ,TAK
2022,3,IRACKIE,m,35-39,2,IRQ,IRQ,TAK
2022,3,IRACKIE,m,40-44,2,IRQ,IRQ,TAK
2022,3,IRACKIE,m,65+,1,IRQ,IRQ,TAK
2022,3,IRAŃSKIE,f,25-29,86,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,25-29,159,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,17,55,IRN,IRN,NIE
2022,3,IRAŃSKIE,f,17,45,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,45-49,55,IRN,IRN,NIE
2022,3,IRAŃSKIE,f,50-54,19,IRN,IRN,NIE
2022,3,IRAŃSKIE,f,30-34,154,IRN,IRN,NIE
2022,3,IRAŃSKIE,f,40-44,69,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,35-39,180,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,55-59,29,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,30-34,205,IRN,IRN,NIE
2022,3,IRAŃSKIE,f,35-39,124,IRN,IRN,NIE
2022,3,IRAŃSKIE,f,60+,10,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,40-44,112,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,50-54,44,IRN,IRN,NIE
2022,3,IRAŃSKIE,f,18-20,16,IRN,IRN,NIE
2022,3,IRAŃSKIE,f,20-24,67,IRN,IRN,NIE
2022,3,IRAŃSKIE,f,45-49,26,IRN,IRN,NIE
2022,3,IRAŃSKIE,f,55-59,8,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,20-24,93,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,65+,9,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,60-64,9,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,18-20,22,IRN,IRN,NIE
2022,3,IRAŃSKIE,m,35-39,3,IRN,IRN,TAK
2022,3,IRAŃSKIE,m,20-24,3,IRN,IRN,TAK
2022,3,IRAŃSKIE,m,25-29,1,IRN,IRN,TAK
2022,3,IRAŃSKIE,m,30-34,6,IRN,IRN,TAK
2022,3,IRAŃSKIE,m,40-44,6,IRN,IRN,TAK
2022,3,IRAŃSKIE,m,45-49,2,IRN,IRN,TAK
2022,3,IRAŃSKIE,m,50-54,4,IRN,IRN,TAK
2022,3,IRAŃSKIE,m,55-59,1,IRN,IRN,TAK
2022,3,IRLANDZKIE,m,40-44,267,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,45-49,238,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,30-34,162,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,50-54,226,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,30-34,38,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,35-39,178,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,40-44,55,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,20-24,47,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,60+,37,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,55-59,192,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,60-64,128,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,20-24,52,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,17,94,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,17,67,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,25-29,89,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,25-29,52,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,18-20,30,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,50-54,49,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,35-39,47,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,45-49,64,IRL,IRL,NIE
2022,3,IRLANDZKIE,f,55-59,29,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,18-20,21,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,65+,138,IRL,IRL,NIE
2022,3,IRLANDZKIE,m,17,1,IRL,IRL,TAK
2022,3,ISLANDZKIE,m,45-49,9,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,50-54,19,ISL,ISL,NIE
2022,3,ISLANDZKIE,f,17,8,ISL,ISL,NIE
2022,3,ISLANDZKIE,f,60+,3,ISL,ISL,NIE
2022,3,ISLANDZKIE,f,40-44,5,ISL,ISL,NIE
2022,3,ISLANDZKIE,f,30-34,2,ISL,ISL,NIE
2022,3,ISLANDZKIE,f,20-24,1,ISL,ISL,NIE
2022,3,ISLANDZKIE,f,25-29,5,ISL,ISL,NIE
2022,3,ISLANDZKIE,f,45-49,1,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,18-20,2,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,40-44,9,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,55-59,5,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,30-34,6,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,25-29,5,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,65+,3,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,20-24,1,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,17,4,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,60-64,4,ISL,ISL,NIE
2022,3,ISLANDZKIE,m,35-39,3,ISL,ISL,NIE
2022,3,ISLANDZKIE,f,35-39,1,ISL,ISL,NIE
2022,3,IZRAELSKIE,m,65+,82,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,25-29,57,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,55-59,67,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,45-49,112,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,30-34,85,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,40-44,105,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,35-39,33,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,50-54,83,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,45-49,18,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,25-29,27,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,40-44,32,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,17,72,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,17,44,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,60-64,52,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,35-39,106,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,20-24,20,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,25-29,4,ISR,ISR,TAK
2022,3,IZRAELSKIE,m,30-34,4,ISR,ISR,TAK
2022,3,IZRAELSKIE,m,65+,2,ISR,ISR,TAK
2022,3,IZRAELSKIE,f,30-34,31,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,60+,36,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,20-24,10,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,18-20,3,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,50-54,16,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,55-59,14,ISR,ISR,NIE
2022,3,IZRAELSKIE,m,18-20,6,ISR,ISR,NIE
2022,3,IZRAELSKIE,f,17,2,ISR,ISR,TAK
2022,3,IZRAELSKIE,m,17,4,ISR,ISR,TAK
2022,3,IZRAELSKIE,m,20-24,1,ISR,ISR,TAK
2022,3,IZRAELSKIE,m,35-39,9,ISR,ISR,TAK
2022,3,IZRAELSKIE,m,45-49,10,ISR,ISR,TAK
2022,3,IZRAELSKIE,m,60-64,3,ISR,ISR,TAK
2022,3,IZRAELSKIE,f,30-34,1,ISR,ISR,TAK
2022,3,IZRAELSKIE,f,40-44,3,ISR,ISR,TAK
2022,3,IZRAELSKIE,f,50-54,1,ISR,ISR,TAK
2022,3,IZRAELSKIE,f,35-39,1,ISR,ISR,TAK
2022,3,IZRAELSKIE,m,40-44,2,ISR,ISR,TAK
2022,3,IZRAELSKIE,m,50-54,2,ISR,ISR,TAK
2022,3,JAMAJSKIE,f,35-39,2,JAM,JAM,NIE
2022,3,JAMAJSKIE,f,30-34,4,JAM,JAM,NIE
2022,3,JAMAJSKIE,f,20-24,1,JAM,JAM,NIE
2022,3,JAMAJSKIE,f,25-29,2,JAM,JAM,NIE
2022,3,JAMAJSKIE,f,50-54,1,JAM,JAM,NIE
2022,3,JAMAJSKIE,m,25-29,7,JAM,JAM,NIE
2022,3,JAMAJSKIE,m,30-34,5,JAM,JAM,NIE
2022,3,JAMAJSKIE,m,20-24,4,JAM,JAM,NIE
2022,3,JAMAJSKIE,m,35-39,2,JAM,JAM,NIE
2022,3,JAMAJSKIE,m,40-44,1,JAM,JAM,NIE
2022,3,JAMAJSKIE,m,17,2,JAM,JAM,NIE
2022,3,JAPOŃSKIE,f,17,121,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,17,154,JPN,JPN,NIE
2022,3,JAPOŃSKIE,f,55-59,26,JPN,JPN,NIE
2022,3,JAPOŃSKIE,f,30-34,118,JPN,JPN,NIE
2022,3,JAPOŃSKIE,f,35-39,102,JPN,JPN,NIE
2022,3,JAPOŃSKIE,f,40-44,72,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,50-54,99,JPN,JPN,NIE
2022,3,JAPOŃSKIE,f,25-29,100,JPN,JPN,NIE
2022,3,JAPOŃSKIE,f,20-24,64,JPN,JPN,NIE
2022,3,JAPOŃSKIE,f,18-20,17,JPN,JPN,NIE
2022,3,JAPOŃSKIE,f,50-54,28,JPN,JPN,NIE
2022,3,JAPOŃSKIE,f,45-49,47,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,30-34,133,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,35-39,113,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,65+,29,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,45-49,93,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,20-24,69,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,40-44,121,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,60-64,53,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,25-29,65,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,55-59,95,JPN,JPN,NIE
2022,3,JAPOŃSKIE,f,60+,18,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,18-20,12,JPN,JPN,NIE
2022,3,JAPOŃSKIE,m,40-44,1,JPN,JPN,TAK
2022,3,JEMEŃSKIE,f,20-24,8,YEM,YEM,NIE
2022,3,JEMEŃSKIE,f,25-29,14,YEM,YEM,NIE
2022,3,JEMEŃSKIE,f,17,26,YEM,YEM,NIE
2022,3,JEMEŃSKIE,f,35-39,11,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,25-29,41,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,17,24,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,30-34,14,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,20-24,24,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,40-44,20,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,35-39,12,YEM,YEM,NIE
2022,3,JEMEŃSKIE,f,40-44,8,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,18-20,14,YEM,YEM,NIE
2022,3,JEMEŃSKIE,f,30-34,6,YEM,YEM,NIE
2022,3,JEMEŃSKIE,f,45-49,6,YEM,YEM,NIE
2022,3,JEMEŃSKIE,f,60+,1,YEM,YEM,NIE
2022,3,JEMEŃSKIE,f,50-54,1,YEM,YEM,NIE
2022,3,JEMEŃSKIE,f,18-20,1,YEM,YEM,NIE
2022,3,JEMEŃSKIE,f,55-59,2,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,45-49,6,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,55-59,2,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,65+,3,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,50-54,5,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,60-64,1,YEM,YEM,NIE
2022,3,JEMEŃSKIE,m,60-64,1,YEM,YEM,TAK
2022,3,JORDAŃSKIE,m,25-29,117,JOR,JOR,NIE
2022,3,JORDAŃSKIE,f,30-34,17,JOR,JOR,NIE
2022,3,JORDAŃSKIE,f,20-24,17,JOR,JOR,NIE
2022,3,JORDAŃSKIE,f,17,36,JOR,JOR,NIE
2022,3,JORDAŃSKIE,f,35-39,13,JOR,JOR,NIE
2022,3,JORDAŃSKIE,f,25-29,32,JOR,JOR,NIE
2022,3,JORDAŃSKIE,f,40-44,6,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,30-34,85,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,45-49,23,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,20-24,76,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,35-39,47,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,40-44,34,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,18-20,17,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,40-44,7,JOR,JOR,TAK
2022,3,JORDAŃSKIE,f,45-49,3,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,60-64,3,JOR,JOR,NIE
2022,3,JORDAŃSKIE,f,55-59,1,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,50-54,19,JOR,JOR,NIE
2022,3,JORDAŃSKIE,f,50-54,1,JOR,JOR,NIE
2022,3,JORDAŃSKIE,f,18-20,4,JOR,JOR,NIE
2022,3,JORDAŃSKIE,f,60+,2,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,17,26,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,55-59,9,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,65+,5,JOR,JOR,NIE
2022,3,JORDAŃSKIE,m,30-34,2,JOR,JOR,TAK
2022,3,JORDAŃSKIE,m,45-49,1,JOR,JOR,TAK
2022,3,KAMBODŻAŃSKIE,f,20-24,8,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,m,20-24,6,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,m,25-29,4,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,m,30-34,3,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,f,18-20,1,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,f,25-29,2,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,f,35-39,3,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,f,30-34,2,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,f,17,1,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,f,40-44,1,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,m,50-54,2,KHM,KHM,NIE
2022,3,KAMBODŻAŃSKIE,m,17,1,KHM,KHM,NIE
2022,3,KAMERUŃSKIE,f,25-29,53,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,f,17,19,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,f,35-39,20,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,f,30-34,33,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,f,60+,6,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,f,20-24,15,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,30-34,77,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,40-44,23,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,35-39,43,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,65+,2,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,25-29,75,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,f,18-20,3,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,f,40-44,4,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,f,50-54,1,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,f,55-59,1,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,f,45-49,1,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,17,16,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,20-24,16,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,50-54,1,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,18-20,4,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,45-49,2,CMR,CMR,NIE
2022,3,KAMERUŃSKIE,m,30-34,2,CMR,CMR,TAK
2022,3,KAMERUŃSKIE,m,35-39,3,CMR,CMR,TAK
2022,3,KANADYJSKIE,f,55-59,12,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,25-29,86,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,50-54,47,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,30-34,95,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,30-34,51,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,50-54,21,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,45-49,56,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,55-59,40,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,40-44,18,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,60+,25,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,17,44,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,40-44,58,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,17,45,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,18-20,13,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,20-24,33,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,35-39,75,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,65+,51,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,25-29,63,CAN,CAN,NIE
2022,3,KANADYJSKIE,m,60-64,31,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,45-49,25,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,20-24,37,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,18-20,12,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,35-39,30,CAN,CAN,NIE
2022,3,KANADYJSKIE,f,17,2,CAN,CAN,TAK
2022,3,KANADYJSKIE,f,30-34,1,CAN,CAN,TAK
2022,3,KANADYJSKIE,m,17,2,CAN,CAN,TAK
2022,3,KANADYJSKIE,m,35-39,2,CAN,CAN,TAK
2022,3,KANADYJSKIE,m,45-49,1,CAN,CAN,TAK
2022,3,KANADYJSKIE,m,50-54,5,CAN,CAN,TAK
2022,3,KANADYJSKIE,m,65+,2,CAN,CAN,TAK
2022,3,KANADYJSKIE,m,55-59,1,CAN,CAN,TAK
2022,3,KANADYJSKIE,m,30-34,1,CAN,CAN,TAK
2022,3,KANADYJSKIE,m,60-64,1,CAN,CAN,TAK
2022,3,KATARSKIE,f,30-34,1,QAT,QAT,NIE
2022,3,KATARSKIE,m,20-24,7,QAT,QAT,NIE
2022,3,KATARSKIE,m,45-49,1,QAT,QAT,NIE
2022,3,KAZACHSKIE,m,20-24,694,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,60-64,1,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,f,30-34,259,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,20-24,776,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,18-20,551,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,50-54,85,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,60+,94,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,17,258,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,55-59,44,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,25-29,431,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,17,279,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,30-34,414,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,18-20,581,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,35-39,173,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,45-49,149,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,25-29,583,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,60-64,21,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,40-44,328,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,50-54,180,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,35-39,403,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,45-49,277,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,40-44,129,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,55-59,61,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,m,65+,15,KAZ,KAZ,NIE
2022,3,KAZACHSKIE,f,55-59,1,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,f,20-24,1,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,f,25-29,2,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,f,30-34,3,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,f,35-39,1,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,f,40-44,2,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,f,45-49,3,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,f,50-54,1,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,f,60+,2,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,m,17,1,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,m,20-24,1,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,m,25-29,3,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,m,30-34,4,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,m,35-39,6,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,m,40-44,3,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,m,45-49,4,KAZ,KAZ,TAK
2022,3,KAZACHSKIE,m,50-54,2,KAZ,KAZ,TAK
2022,3,KENIJSKIE,m,40-44,35,KEN,KEN,NIE
2022,3,KENIJSKIE,f,25-29,118,KEN,KEN,NIE
2022,3,KENIJSKIE,f,35-39,32,KEN,KEN,NIE
2022,3,KENIJSKIE,f,30-34,82,KEN,KEN,NIE
2022,3,KENIJSKIE,f,20-24,67,KEN,KEN,NIE
2022,3,KENIJSKIE,f,60+,2,KEN,KEN,NIE
2022,3,KENIJSKIE,m,30-34,113,KEN,KEN,NIE
2022,3,KENIJSKIE,m,20-24,70,KEN,KEN,NIE
2022,3,KENIJSKIE,m,25-29,141,KEN,KEN,NIE
2022,3,KENIJSKIE,f,45-49,9,KEN,KEN,NIE
2022,3,KENIJSKIE,f,40-44,24,KEN,KEN,NIE
2022,3,KENIJSKIE,f,17,4,KEN,KEN,NIE
2022,3,KENIJSKIE,f,18-20,4,KEN,KEN,NIE
2022,3,KENIJSKIE,f,55-59,1,KEN,KEN,NIE
2022,3,KENIJSKIE,f,50-54,1,KEN,KEN,NIE
2022,3,KENIJSKIE,m,18-20,8,KEN,KEN,NIE
2022,3,KENIJSKIE,m,35-39,59,KEN,KEN,NIE
2022,3,KENIJSKIE,m,45-49,11,KEN,KEN,NIE
2022,3,KENIJSKIE,m,50-54,4,KEN,KEN,NIE
2022,3,KENIJSKIE,m,17,5,KEN,KEN,NIE
2022,3,KENIJSKIE,m,55-59,2,KEN,KEN,NIE
2022,3,KENIJSKIE,m,25-29,1,KEN,KEN,TAK
2022,3,KENIJSKIE,m,35-39,1,KEN,KEN,TAK
2022,3,KIRGISKIE,m,20-24,245,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,35-39,73,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,30-34,76,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,45-49,74,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,20-24,168,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,55-59,21,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,18-20,139,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,40-44,230,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,40-44,65,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,18-20,59,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,25-29,112,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,45-49,134,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,50-54,60,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,25-29,211,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,17,44,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,50-54,27,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,55-59,7,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,30-34,228,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,35-39,262,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,17,57,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,60-64,2,KGZ,KGZ,NIE
2022,3,KIRGISKIE,m,65+,1,KGZ,KGZ,NIE
2022,3,KIRGISKIE,f,30-34,2,KGZ,KGZ,TAK
2022,3,KIRGISKIE,f,25-29,1,KGZ,KGZ,TAK
2022,3,KIRGISKIE,f,35-39,2,KGZ,KGZ,TAK
2022,3,KIRGISKIE,f,55-59,1,KGZ,KGZ,TAK
2022,3,KIRGISKIE,m,35-39,3,KGZ,KGZ,TAK
2022,3,KIRGISKIE,m,25-29,2,KGZ,KGZ,TAK
2022,3,KIRGISKIE,m,40-44,2,KGZ,KGZ,TAK
2022,3,KIRGISKIE,m,45-49,1,KGZ,KGZ,TAK
2022,3,KIRIBACKIE,m,45-49,1,KIR,KIR,NIE
2022,3,KOLUMBIJSKIE,m,20-24,141,COL,COL,NIE
2022,3,KOLUMBIJSKIE,m,25-29,303,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,45-49,11,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,30-34,133,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,25-29,124,COL,COL,NIE
2022,3,KOLUMBIJSKIE,m,40-44,114,COL,COL,NIE
2022,3,KOLUMBIJSKIE,m,35-39,196,COL,COL,NIE
2022,3,KOLUMBIJSKIE,m,30-34,334,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,40-44,38,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,35-39,76,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,20-24,62,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,17,12,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,50-54,8,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,60+,10,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,55-59,4,COL,COL,NIE
2022,3,KOLUMBIJSKIE,f,18-20,17,COL,COL,NIE
2022,3,KOLUMBIJSKIE,m,17,22,COL,COL,NIE
2022,3,KOLUMBIJSKIE,m,45-49,62,COL,COL,NIE
2022,3,KOLUMBIJSKIE,m,50-54,23,COL,COL,NIE
2022,3,KOLUMBIJSKIE,m,18-20,33,COL,COL,NIE
2022,3,KOLUMBIJSKIE,m,55-59,4,COL,COL,NIE
2022,3,KOLUMBIJSKIE,m,60-64,5,COL,COL,NIE
