year,sex,country_code,border,police_id_no,police_id_yes,police,prison,pop_insured,pop_register,country,country_code2,schengen
2020,m,CPV,,,,,,0,2,Cape Verde,CPV,non-Schengen
2020,m,CRI,,,,,1,67,69,Costa Rica,CRI,non-Schengen
2020,m,CSK,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2020,m,CUB,,,,,,163,134,Cuba,CUB,non-Schengen
2020,m,CYM,,,,,,,,Cayman Islands,CYM,non-Schengen
2020,m,CYP,,,,,,42,121,Cyprus,CYP,non-Schengen
2020,m,CZE,,78,11,89,12,1001,2825,Czechia,CZE,Schengen
2020,m,DDR,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2020,m,DEU,,92,50,142,26,2808,28993,Germany,DEU,Schengen
2020,m,DJI,,,,,,,1,Djibouti,DJI,non-Schengen
2020,m,DMA,,,,,,,6,Dominica,DMA,non-Schengen
2020,m,DNK,,7,5,12,1,380,1819,Denmark,DNK,Schengen
2020,m,DOM,,,,,,23,33,Dominican Republic,DOM,non-Schengen
2020,m,DZA,20,3,6,9,1,601,561,Algeria,DZA,non-Schengen
2020,m,ECU,,1,0,1,,38,59,Ecuador,ECU,non-Schengen
2020,m,EGY,15,5,20,25,3,1123,987,Egypt,EGY,non-Schengen
2020,m,ERI,2,,,,,0,6,Eritrea,ERI,non-Schengen
2020,m,ESH,,,,,,,,Western Sahara,ESH,non-Schengen
2020,m,ESP,,15,6,21,1,2164,5535,Spain,ESP,Schengen
2020,m,EST,,8,0,8,2,87,304,Estonia,EST,Schengen
2020,m,ETH,1,,,,,142,410,Ethiopia,ETH,non-Schengen
2020,m,FIN,,1,1,2,,256,1035,Finland,FIN,Schengen
2020,m,FJI,,,,,,,2,Fiji,FJI,non-Schengen
2020,m,FLK,,,,,,,,Falkland Islands,FLK,non-Schengen
2020,m,FRA,,28,11,39,2,2382,7296,France,FRA,Schengen
2020,m,FRO,,,,,,,,Faroe Islands,FRO,non-Schengen
2020,m,FSM,,,,,,,,Micronesia (Federated States of),FSM,non-Schengen
2020,m,GAB,,,,,,3,2,Gabon,GAB,non-Schengen
2020,m,GBR,,38,9,47,5,2393,7849,United Kingdom,GBR,non-Schengen
2020,m,GEO,365,546,303,849,103,10474,16423,Georgia,GEO,non-Schengen
2020,m,GHA,3,1,0,1,,71,125,Ghana,GHA,non-Schengen
2020,m,GIN,,0,1,1,,32,31,Guinea,GIN,non-Schengen
2020,m,GMB,3,0,1,1,,25,26,Gambia,GMB,non-Schengen
2020,m,GNB,1,,,,,,5,Guinea-Bissau,GNB,non-Schengen
2020,m,GNQ,,,,,,,1,Equatorial Guinea,GNQ,non-Schengen
2020,m,GRC,,4,2,6,1,700,2051,Greece,GRC,Schengen
2020,m,GRD,,,,,,0,2,Grenada,GRD,non-Schengen
2020,m,GTM,,0,1,1,,30,22,Guatemala,GTM,non-Schengen
2020,m,GUY,,,,,,7,3,Guyana,GUY,non-Schengen
2020,m,HKG,,,,,,,,Hong Kong SAR China,HKG,non-Schengen
2020,m,HND,,,,,,6,12,Honduras,HND,non-Schengen
2020,m,HRV,,3,3,6,,351,787,Croatia,HRV,non-Schengen
2020,m,HTI,,,,,,0,7,Haiti,HTI,non-Schengen
2020,m,HUN,,17,3,20,3,802,1928,Hungary,HUN,Schengen
2020,m,IDN,2,,,,,1275,1276,Indonesia,IDN,non-Schengen
2020,m,IND,64,17,39,56,11,7103,9074,India,IND,non-Schengen
2020,m,IOT,,,,,,0,,British Indian Ocean Territory,IOT,non-Schengen
2020,m,IRL,,7,2,9,,420,1328,Ireland,IRL,non-Schengen
2020,m,IRN,9,6,6,12,2,318,517,Iran,IRN,non-Schengen
2020,m,IRQ,4,6,7,13,3,332,461,Iraq,IRQ,non-Schengen
2020,m,ISL,,1,0,1,,5,51,Iceland,ISL,Schengen
2020,m,ISR,1,5,2,7,2,299,472,Israel,ISR,non-Schengen
2020,m,ITA,,53,30,83,5,4163,10715,Italy,ITA,Schengen
2020,m,JAM,,1,0,1,,9,10,Jamaica,JAM,non-Schengen
2020,m,JOR,1,2,2,4,2,210,229,Jordan,JOR,non-Schengen
2020,m,JPN,,,,,,279,603,Japan,JPN,non-Schengen
2020,m,KAZ,7,9,10,19,4,872,1195,Kazakhstan,KAZ,non-Schengen
2020,m,KEN,1,0,1,1,,111,131,Kenya,KEN,non-Schengen
2020,m,KGZ,5,7,3,10,2,134,314,Kyrgyzstan,KGZ,non-Schengen
2020,m,KHM,,,,,,8,13,Cambodia,KHM,non-Schengen
2020,m,KIR,,,,,,,1,Kiribati,KIR,non-Schengen
2020,m,KNA,,,,,,,6,St. Kitts & Nevis,KNA,non-Schengen
2020,m,KOR,5,6,5,11,1,134,1761,South Korea,KOR,non-Schengen
2020,m,KOSOVO,1,,,,,,,KOSOVO,KOSOVO,non-Schengen
2020,m,KWT,,,,,,3,18,Kuwait,KWT,non-Schengen
2020,m,LAO,,,,,,12,6,Laos,LAO,non-Schengen
2020,m,LBN,4,3,7,10,1,204,221,Lebanon,LBN,non-Schengen
2020,m,LBR,1,0,1,1,,0,5,Liberia,LBR,non-Schengen
2020,m,LBY,2,0,4,4,2,95,118,Libya,LBY,non-Schengen
2020,m,LCA,,,,,,,2,St. Lucia,LCA,non-Schengen
2020,m,LIE,,,,,,,4,Liechtenstein,LIE,Schengen
2020,m,LKA,4,1,1,2,,115,161,Sri Lanka,LKA,non-Schengen
2020,m,LSO,,,,,,,,Lesotho,LSO,non-Schengen
2020,m,LTU,,107,13,120,35,1046,2396,Lithuania,LTU,Schengen
2020,m,LUX,,2,2,4,,4,68,Luxembourg,LUX,Schengen
2020,m,LVA,,30,10,40,12,424,1338,Latvia,LVA,Schengen
2020,m,MAC,,,,,,,,Macao SAR China,MAC,non-Schengen
2020,m,MAR,9,9,4,13,1,535,529,Morocco,MAR,non-Schengen
2020,m,MCO,,,,,,,,Monaco,MCO,non-Schengen
2020,m,MDA,103,182,105,287,41,7337,15518,Moldova,MDA,non-Schengen
2020,m,MDG,,,,,,3,10,Madagascar,MDG,non-Schengen
2020,m,MDV,,,,,,,1,Maldives,MDV,non-Schengen
2020,m,MEX,3,0,3,3,,476,464,Mexico,MEX,non-Schengen
2020,m,MKD,1,3,2,5,1,165,110,North Macedonia,MKD,non-Schengen
2020,m,MLI,,1,0,1,,20,25,Mali,MLI,non-Schengen
2020,m,MLT,,1,0,1,,20,70,Malta,MLT,Schengen
2020,m,MMR,,,,,,3,6,Myanmar (Burma),MMR,non-Schengen
2020,m,MNE,,0,2,2,,56,64,Montenegro,MNE,non-Schengen
2020,m,MNG,5,1,4,5,1,182,195,Mongolia,MNG,non-Schengen
2020,m,MOZ,,,,,,6,25,Mozambique,MOZ,non-Schengen
2020,m,MRT,,,,,,3,5,Mauritania,MRT,non-Schengen
2020,m,MUS,,,,,,17,24,Mauritius,MUS,non-Schengen
2020,m,MWI,,,,,,,6,Malawi,MWI,non-Schengen
2020,m,MYS,1,,,,,32,70,Malaysia,MYS,non-Schengen
2020,m,NAM,,,,,,0,11,Namibia,NAM,non-Schengen
2020,m,NER,,1,1,2,,60,64,Niger,NER,non-Schengen
2020,m,NGA,16,16,27,43,22,500,711,Nigeria,NGA,non-Schengen
2020,m,NIC,,,,,,6,9,Nicaragua,NIC,non-Schengen
2020,m,NLD,,28,11,39,6,1001,4262,Netherlands,NLD,Schengen
2020,m,NOR,,13,0,13,4,115,1150,Norway,NOR,Schengen
2020,m,NPL,12,0,1,1,,1971,2542,Nepal,NPL,non-Schengen
2020,m,NZL,,,,,1,35,44,New Zealand,NZL,non-Schengen
2020,m,OMN,,,,,,,8,Oman,OMN,non-Schengen
2020,m,PAK,21,10,15,25,3,687,1036,Pakistan,PAK,non-Schengen
2020,m,PAN,,,,,1,4,14,Panama,PAN,non-Schengen
2020,m,PCN,,,,,,,,Pitcairn Islands,PCN,non-Schengen
2020,m,PER,,0,1,1,,142,99,Peru,PER,non-Schengen
2020,m,PHL,3,0,1,1,,1694,1586,Philippines,PHL,non-Schengen
2020,m,PLW,,,,,,,,Palau,PLW,non-Schengen
2020,m,PNG,,,,,,0,5,Papua New Guinea,PNG,non-Schengen
2020,m,PRI,,,,,,,,Puerto Rico,PRI,non-Schengen
2020,m,PRT,,7,2,9,2,1238,2487,Portugal,PRT,Schengen
2020,m,PRY,1,,,,,4,8,Paraguay,PRY,non-Schengen
2020,m,PSE,2,1,2,3,1,137,15,Palestinian Territories,PSE,non-Schengen
2020,m,PYF,,,,,,,,French Polynesia,PYF,non-Schengen
2020,m,QAT,,1,1,2,,0,4,Qatar,QAT,non-Schengen
2020,m,RKS,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2020,m,ROU,,127,47,174,44,2914,6628,Romania,ROU,non-Schengen
2020,m,RUS,84,88,122,210,66,5564,6442,Russia,RUS,non-Schengen
2020,m,RWA,3,2,1,3,,107,252,Rwanda,RWA,non-Schengen
2020,m,SAU,1,2,0,2,1,11,125,Saudi Arabia,SAU,non-Schengen
2020,m,SRB,,0,3,3,,,,Serbia,SRB,non-Schengen
2020,m,SDN,,1,0,1,,33,30,Sudan,SDN,non-Schengen
2020,m,SEN,1,0,3,3,,55,40,Senegal,SEN,non-Schengen
2020,m,SGP,,,,,,8,52,Singapore,SGP,non-Schengen
2020,m,SLB,,,,,,,,Solomon Islands,SLB,non-Schengen
2020,m,SLE,2,,,,,3,3,Sierra Leone,SLE,non-Schengen
2020,m,SLV,,,,,,3,18,El Salvador,SLV,non-Schengen
2020,m,SMR,,,,,,,1,San Marino,SMR,non-Schengen
2020,m,SOM,3,1,0,1,,12,17,Somalia,SOM,non-Schengen
2020,m,SRB,4,8,5,13,9,943,1119,Serbia,SRB,non-Schengen
2020,m,SSD,,,,,,,,South Sudan,SSD,non-Schengen
2020,m,STP,,,,,,0,1,São Tomé & Príncipe,STP,non-Schengen
2020,m,SUN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2020,m,SUR,,,,,,4,5,Suriname,SUR,non-Schengen
2020,m,SVK,,45,12,57,10,948,2100,Slovakia,SVK,Schengen
2020,m,SVN,,3,1,4,2,146,329,Slovenia,SVN,Schengen
2020,m,SWE,,9,5,14,2,484,3574,Sweden,SWE,Schengen
2020,m,SWZ,,,,,,,1,Eswatini,SWZ,non-Schengen
2020,m,SYC,,,,,,,2,Seychelles,SYC,non-Schengen
2020,m,SYR,10,2,11,13,4,610,322,Syria,SYR,non-Schengen
2020,m,TCD,,,,,,0,1,Chad,TCD,non-Schengen
2020,m,TGO,,,,,,14,8,Togo,TGO,non-Schengen
2020,m,THA,1,,,,,196,196,Thailand,THA,non-Schengen
2020,m,TJK,26,12,6,18,,324,626,Tajikistan,TJK,non-Schengen
2020,m,TKM,,0,2,2,2,123,150,Turkmenistan,TKM,non-Schengen
2020,m,TLS,,,,,,,,Timor-Leste,TLS,non-Schengen
2020,m,TON,,,,,,,1,Tonga,TON,non-Schengen
2020,m,TTO,,,,,,0,8,Trinidad & Tobago,TTO,non-Schengen
2020,m,TUN,10,3,23,26,1,745,470,Tunisia,TUN,non-Schengen
2020,m,TUR,23,27,57,84,5,3695,5680,Turkey,TUR,non-Schengen
2020,m,TWN,1,1,1,2,1,36,101,Taiwan,TWN,non-Schengen
2020,m,TZA,1,0,1,1,1,37,42,Tanzania,TZA,non-Schengen
2020,m,UGA,1,,,,,32,28,Uganda,UGA,non-Schengen
2020,m,UKR,1542,3224,2800,6024,467,334937,467791,Ukraine,UKR,non-Schengen
2020,m,UMI,,,,,,,,United States Minor Outlying Islands (the),UMI,non-Schengen
2020,m,UNK,1,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2020,m,UNKNOWN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2020,m,URY,,,,,,30,20,Uruguay,URY,non-Schengen
2020,m,USA,4,9,8,17,2,1084,1860,United States,USA,non-Schengen
2020,m,UZB,49,29,15,44,2,1454,2627,Uzbekistan,UZB,non-Schengen
2020,m,VAT,,0,1,1,,0,,Vatican City,VAT,non-Schengen
2020,m,VCT,,,,,,,2,St. Vincent & Grenadines,VCT,non-Schengen
2020,m,VEN,1,,,,,161,146,Venezuela,VEN,non-Schengen
2020,m,VGB,,,,,,0,,British Virgin Islands,VGB,non-Schengen
2020,m,VNM,37,14,48,62,52,5535,3616,Vietnam,VNM,non-Schengen
2020,m,VUT,,,,,,,3,Vanuatu,VUT,non-Schengen
2020,m,XKX,,1,1,2,1,,275,KOSOVO,KOSOVO,non-Schengen
2020,m,XXA,,,,,,,81,unknown/stateless,unknown/stateless,non-Schengen
2020,m,XXX,2,,,,27,3223,5426,unknown/stateless,unknown/stateless,non-Schengen
2020,m,YEM,1,,,,,121,88,Yemen,YEM,non-Schengen
2020,m,YUG,,0,1,1,,,,unknown/stateless,unknown/stateless,non-Schengen
2020,m,ZAF,2,0,1,1,,151,182,South Africa,ZAF,non-Schengen
2020,m,ZMB,,,,,,8,22,Zambia,ZMB,non-Schengen
2020,m,ZWE,9,8,2,10,1,213,430,Zimbabwe,ZWE,non-Schengen
2021,f,ABW,,,,,,0,,Aruba,ABW,non-Schengen
2021,f,AFG,1,,,,,331,147,Afghanistan,AFG,non-Schengen
2021,f,AGO,1,,,,,31,57,Angola,AGO,non-Schengen
2021,f,AIA,,,,,,,,Anguilla,AIA,non-Schengen
2021,f,ALB,,1,0,1,,93,188,Albania,ALB,non-Schengen
2021,f,AND,,,,,,3,3,Andorra,AND,non-Schengen
2021,f,ANT,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2021,f,ARE,,,,,,0,5,United Arab Emirates,ARE,non-Schengen
2021,f,ARG,,,,,,88,136,Argentina,ARG,non-Schengen
2021,f,ARM,4,1,18,19,1,1187,929,Armenia,ARM,non-Schengen
2021,f,ASM,,,,,,0,,American Samoa,ASM,non-Schengen
2021,f,ATA,,,,,,,,Antarctica,ATA,non-Schengen
2021,f,ATF,,,,,,0,,French Southern Territories,ATF,non-Schengen
2021,f,ATG,,,,,,,3,Antigua & Barbuda,ATG,non-Schengen
2021,f,AUS,,,,,,36,78,Australia,AUS,non-Schengen
2021,f,AUT,,0,1,1,,130,2660,Austria,AUT,Schengen
2021,f,AZE,,1,2,3,,373,773,Azerbaijan,AZE,non-Schengen
2021,f,BDI,,,,,,0,20,Burundi,BDI,non-Schengen
2021,f,BEL,,,,,,109,593,Belgium,BEL,Schengen
2021,f,BEN,,,,,,0,4,Benin,BEN,non-Schengen
2021,f,BFA,,,,,,0,8,Burkina Faso,BFA,non-Schengen
2021,f,BGD,1,,,,,76,187,Bangladesh,BGD,non-Schengen
2021,f,BGR,,37,33,70,4,1102,3794,Bulgaria,BGR,non-Schengen
2021,f,BHR,,,,,,,5,Bahrain,BHR,non-Schengen
2021,f,BHS,,,,,,,,Bahamas,BHS,non-Schengen
2021,f,BIH,,,,,,25,61,Bosnia & Herzegovina,BIH,non-Schengen
2021,f,BLR,12,35,44,79,7,18925,34773,Belarus,BLR,non-Schengen
2021,f,BLZ,,,,,,,,Belize,BLZ,non-Schengen
2021,f,BOL,,,,,,16,29,Bolivia,BOL,non-Schengen
2021,f,BRA,1,,,,2,366,842,Brazil,BRA,non-Schengen
2021,f,BRB,,,,,,4,2,Barbados,BRB,non-Schengen
2021,f,BRN,,,,,,,1,Brunei,BRN,non-Schengen
2021,f,BTN,,,,,,,8,Bhutan,BTN,non-Schengen
2021,f,BWA,,,,,,0,8,Botswana,BWA,non-Schengen
2021,f,CAF,,,,,,0,2,Central African Republic,CAF,non-Schengen
2021,f,CAN,,,,,,74,244,Canada,CAN,non-Schengen
2021,f,CHE,,1,0,1,,23,244,Switzerland,CHE,Schengen
2021,f,CHL,,0,1,1,,16,59,Chile,CHL,non-Schengen
2021,f,CHN,4,6,9,15,,1687,3482,China,CHN,non-Schengen
2021,f,CIV,,,,,,11,15,Côte d’Ivoire,CIV,non-Schengen
2021,f,CMR,,,,,,61,115,Cameroon,CMR,non-Schengen
2021,f,COD,1,,,,,,57,Congo - Kinshasa,COD,non-Schengen
2021,f,COG,,,,,,46,52,Congo - Brazzaville,COG,non-Schengen
2021,f,COL,1,1,0,1,,150,261,Colombia,COL,non-Schengen
2021,f,COM,,,,,,,3,Comoros,COM,non-Schengen
2021,f,CPV,,,,,,0,3,Cape Verde,CPV,non-Schengen
2021,f,CRI,,,,,,28,58,Costa Rica,CRI,non-Schengen
2021,f,CSK,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2021,f,CUB,1,,,,,62,78,Cuba,CUB,non-Schengen
2021,f,CYM,,,,,,,,Cayman Islands,CYM,non-Schengen
2021,f,CYP,,,,,,3,57,Cyprus,CYP,non-Schengen
2021,f,CZE,,17,3,20,,562,1874,Czechia,CZE,Schengen
2021,f,DDR,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2021,f,DEU,,15,3,18,2,834,13648,Germany,DEU,Schengen
2021,f,DJI,,,,,,0,2,Djibouti,DJI,non-Schengen
2021,f,DMA,,,,,,,4,Dominica,DMA,non-Schengen
2021,f,DNK,,,,,,45,782,Denmark,DNK,Schengen
2021,f,DOM,1,,,,,10,23,Dominican Republic,DOM,non-Schengen
2021,f,DZA,,,,,,49,79,Algeria,DZA,non-Schengen
2021,f,ECU,,,,,,27,68,Ecuador,ECU,non-Schengen
2021,f,EGY,,,,,,54,194,Egypt,EGY,non-Schengen
2021,f,ERI,,,,,,0,3,Eritrea,ERI,non-Schengen
2021,f,ESH,,,,,,,,Western Sahara,ESH,non-Schengen
2021,f,ESP,,12,0,12,2,498,3087,Spain,ESP,Schengen
2021,f,EST,,2,1,3,,62,244,Estonia,EST,Schengen
2021,f,ETH,1,,,,,142,456,Ethiopia,ETH,non-Schengen
2021,f,FIN,,,,,,102,655,Finland,FIN,Schengen
2021,f,FJI,,,,,,,,Fiji,FJI,non-Schengen
2021,f,FLK,,,,,,,,Falkland Islands,FLK,non-Schengen
2021,f,FRA,,5,0,5,,479,3297,France,FRA,Schengen
2021,f,FRO,,,,,,,,Faroe Islands,FRO,non-Schengen
2021,f,FSM,,,,,,,,Micronesia (Federated States of),FSM,non-Schengen
2021,f,GAB,,,,,,5,8,Gabon,GAB,non-Schengen
2021,f,GBR,,3,1,4,,392,2201,United Kingdom,GBR,non-Schengen
2021,f,GEO,18,14,14,28,,4284,6511,Georgia,GEO,non-Schengen
2021,f,GHA,,,,,,49,86,Ghana,GHA,non-Schengen
2021,f,GIN,,,,,,5,9,Guinea,GIN,non-Schengen
2021,f,GMB,,,,,,0,7,Gambia,GMB,non-Schengen
2021,f,GNB,,,,,,,,Guinea-Bissau,GNB,non-Schengen
2021,f,GNQ,,,,,,,,Equatorial Guinea,GNQ,non-Schengen
2021,f,GRC,,,,,,183,1013,Greece,GRC,Schengen
2021,f,GRD,,,,,,0,1,Grenada,GRD,non-Schengen
2021,f,GTM,,,,,,6,13,Guatemala,GTM,non-Schengen
2021,f,GUY,,,,,,0,1,Guyana,GUY,non-Schengen
2021,f,HKG,,,,,,,,Hong Kong SAR China,HKG,non-Schengen
2021,f,HND,,,,,,0,11,Honduras,HND,non-Schengen
2021,f,HRV,,,,,,128,449,Croatia,HRV,non-Schengen
2021,f,HTI,,,,,,0,14,Haiti,HTI,non-Schengen
2021,f,HUN,,,,,,466,1348,Hungary,HUN,Schengen
2021,f,IDN,,,,,,621,844,Indonesia,IDN,non-Schengen
2021,f,IND,5,3,1,4,,1563,3949,India,IND,non-Schengen
2021,f,IOT,,,,,,0,,British Indian Ocean Territory,IOT,non-Schengen
2021,f,IRL,,0,2,2,,56,413,Ireland,IRL,non-Schengen
2021,f,IRN,1,1,0,1,,180,460,Iran,IRN,non-Schengen
2021,f,IRQ,7,17,0,17,,43,113,Iraq,IRQ,non-Schengen
2021,f,ISL,,,,,,0,15,Iceland,ISL,Schengen
2021,f,ISR,,1,0,1,,55,166,Israel,ISR,non-Schengen
2021,f,ITA,,1,1,2,,751,2537,Italy,ITA,Schengen
2021,f,JAM,,,,,,4,5,Jamaica,JAM,non-Schengen
2021,f,JOR,,,,,,26,69,Jordan,JOR,non-Schengen
2021,f,JPN,,,,,,153,515,Japan,JPN,non-Schengen
2021,f,KAZ,1,2,1,3,,1056,1982,Kazakhstan,KAZ,non-Schengen
2021,f,KEN,,0,1,1,,141,221,Kenya,KEN,non-Schengen
2021,f,KGZ,,0,3,3,,197,498,Kyrgyzstan,KGZ,non-Schengen
2021,f,KHM,,,,,,4,16,Cambodia,KHM,non-Schengen
2021,f,KIR,,,,,,,,Kiribati,KIR,non-Schengen
2021,f,KNA,,,,,,,2,St. Kitts & Nevis,KNA,non-Schengen
2021,f,KOR,1,,,,,43,1198,South Korea,KOR,non-Schengen
2021,f,KOSOVO,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2021,f,KWT,,,,,,0,3,Kuwait,KWT,non-Schengen
2021,f,LAO,,,,,,0,4,Laos,LAO,non-Schengen
2021,f,LBN,,,,,,36,86,Lebanon,LBN,non-Schengen
2021,f,LBR,,,,,,0,,Liberia,LBR,non-Schengen
2021,f,LBY,1,,,,,0,20,Libya,LBY,non-Schengen
2021,f,LCA,,,,,,,2,St. Lucia,LCA,non-Schengen
2021,f,LIE,,,,,,,1,Liechtenstein,LIE,Schengen
2021,f,LKA,1,,,,,31,68,Sri Lanka,LKA,non-Schengen
2021,f,LSO,,,,,,,4,Lesotho,LSO,non-Schengen
2021,f,LTU,,4,5,9,2,1058,2611,Lithuania,LTU,Schengen
2021,f,LUX,,,,,,0,23,Luxembourg,LUX,Schengen
2021,f,LVA,,1,0,1,,340,896,Latvia,LVA,Schengen
2021,f,MAC,,,,,,,,Macao SAR China,MAC,non-Schengen
2021,f,MAR,1,,,,,111,233,Morocco,MAR,non-Schengen
2021,f,MCO,,,,,,0,3,Monaco,MCO,non-Schengen
2021,f,MDA,18,20,10,30,,3770,10042,Moldova,MDA,non-Schengen
2021,f,MDG,,,,,,6,17,Madagascar,MDG,non-Schengen
2021,f,MDV,,,,,,,1,Maldives,MDV,non-Schengen
2021,f,MEX,,,,,,222,410,Mexico,MEX,non-Schengen
2021,f,MKD,,,,,,42,78,North Macedonia,MKD,non-Schengen
2021,f,MLI,,,,,,68,10,Mali,MLI,non-Schengen
2021,f,MLT,,,,,,3,21,Malta,MLT,Schengen
2021,f,MMR,,,,,,0,17,Myanmar (Burma),MMR,non-Schengen
2021,f,MNE,,,,,,9,36,Montenegro,MNE,non-Schengen
2021,f,MNG,4,,,,,214,239,Mongolia,MNG,non-Schengen
2021,f,MOZ,,,,,,6,34,Mozambique,MOZ,non-Schengen
2021,f,MRT,,,,,,0,,Mauritania,MRT,non-Schengen
2021,f,MUS,,,,,,3,19,Mauritius,MUS,non-Schengen
2021,f,MWI,,,,,,,7,Malawi,MWI,non-Schengen
2021,f,MYS,,,,,,29,101,Malaysia,MYS,non-Schengen
2021,f,NAM,,,,,,0,20,Namibia,NAM,non-Schengen
2021,f,NER,,,,,,9,29,Niger,NER,non-Schengen
2021,f,NGA,1,1,0,1,1,195,475,Nigeria,NGA,non-Schengen
2021,f,NIC,,,,,,0,10,Nicaragua,NIC,non-Schengen
2021,f,NLD,,,,,,129,1294,Netherlands,NLD,Schengen
2021,f,NOR,,3,0,3,,20,811,Norway,NOR,Schengen
2021,f,NPL,,,,,,397,714,Nepal,NPL,non-Schengen
2021,f,NZL,,,,,,13,18,New Zealand,NZL,non-Schengen
2021,f,OMN,,,,,,,3,Oman,OMN,non-Schengen
2021,f,PAK,3,,,,,145,248,Pakistan,PAK,non-Schengen
2021,f,PAN,,,,,,0,10,Panama,PAN,non-Schengen
2021,f,PCN,,,,,,,,Pitcairn Islands,PCN,non-Schengen
2021,f,PER,,,,,,71,110,Peru,PER,non-Schengen
2021,f,PHL,,,,,,1714,2508,Philippines,PHL,non-Schengen
2021,f,PLW,,,,,,,1,Palau,PLW,non-Schengen
2021,f,PNG,,,,,,0,6,Papua New Guinea,PNG,non-Schengen
2021,f,PRI,,,,,,,,Puerto Rico,PRI,non-Schengen
2021,f,PRT,,,,,,233,801,Portugal,PRT,Schengen
2021,f,PRY,,,,,,0,6,Paraguay,PRY,non-Schengen
2021,f,PSE,1,,,,,3,4,Palestinian Territories,PSE,non-Schengen
2021,f,PYF,,,,,,,,French Polynesia,PYF,non-Schengen
2021,f,QAT,,,,,,0,1,Qatar,QAT,non-Schengen
2021,f,RKS,,,,,,,,KOSOVO,KOSOVO,non-Schengen
2021,f,ROU,1,45,11,56,3,1870,3285,Romania,ROU,non-Schengen
2021,f,RUS,30,14,12,26,3,5827,8528,Russia,RUS,non-Schengen
2021,f,RWA,,,,,,175,388,Rwanda,RWA,non-Schengen
2021,f,SAU,,,,,,11,119,Saudi Arabia,SAU,non-Schengen
2021,f,SRB,,,,,,,,Serbia,SRB,non-Schengen
2021,f,SDN,,,,,,4,18,Sudan,SDN,non-Schengen
2021,f,SEN,1,,,,,3,18,Senegal,SEN,non-Schengen
2021,f,SGP,,,,,,9,42,Singapore,SGP,non-Schengen
2021,f,SLB,,,,,,,,Solomon Islands,SLB,non-Schengen
2021,f,SLE,,1,0,1,,0,11,Sierra Leone,SLE,non-Schengen
2021,f,SLV,,,,,,3,18,El Salvador,SLV,non-Schengen
2021,f,SMR,,,,,,,,San Marino,SMR,non-Schengen
2021,f,SOM,,,,,,0,3,Somalia,SOM,non-Schengen
2021,f,SRB,,,,,,175,270,Serbia,SRB,non-Schengen
2021,f,SSD,,,,,,,,South Sudan,SSD,non-Schengen
2021,f,STP,,,,,,0,2,São Tomé & Príncipe,STP,non-Schengen
2021,f,SUN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2021,f,SUR,,,,,,4,16,Suriname,SUR,non-Schengen
2021,f,SVK,,10,3,13,3,679,1700,Slovakia,SVK,Schengen
2021,f,SVN,,,,,,54,185,Slovenia,SVN,Schengen
2021,f,SWE,,2,1,3,,162,3131,Sweden,SWE,Schengen
2021,f,SWZ,,,,,,,6,Eswatini,SWZ,non-Schengen
2021,f,SYC,,,,,,,5,Seychelles,SYC,non-Schengen
2021,f,SYR,2,1,0,1,1,74,144,Syria,SYR,non-Schengen
2021,f,TCD,,,,,,0,,Chad,TCD,non-Schengen
2021,f,TGO,,,,,,0,,Togo,TGO,non-Schengen
2021,f,THA,,,,,,423,706,Thailand,THA,non-Schengen
2021,f,TJK,1,,,,,68,179,Tajikistan,TJK,non-Schengen
2021,f,TKM,,0,1,1,,85,123,Turkmenistan,TKM,non-Schengen
2021,f,TLS,,,,,,,1,Timor-Leste,TLS,non-Schengen
2021,f,TON,,,,,,,,Tonga,TON,non-Schengen
2021,f,TTO,,,,,,3,10,Trinidad & Tobago,TTO,non-Schengen
2021,f,TUN,,,,,,91,182,Tunisia,TUN,non-Schengen
2021,f,TUR,2,3,0,3,,597,3985,Turkey,TUR,non-Schengen
2021,f,TWN,,1,0,1,,55,158,Taiwan,TWN,non-Schengen
2021,f,TZA,,,,,,43,83,Tanzania,TZA,non-Schengen
2021,f,UGA,,,,,,50,104,Uganda,UGA,non-Schengen
2021,f,UKR,339,222,448,670,29,229525,440160,Ukraine,UKR,non-Schengen
2021,f,UMI,,,,,,,,United States Minor Outlying Islands (the),UMI,non-Schengen
2021,f,UNK,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2021,f,UNKNOWN,,,,,,,,unknown/stateless,unknown/stateless,non-Schengen
2021,f,URY,,,,,,18,18,Uruguay,URY,non-Schengen
2021,f,USA,,4,0,4,,418,1288,United States,USA,non-Schengen
2021,f,UZB,,1,0,1,,274,534,Uzbekistan,UZB,non-Schengen
2021,f,VAT,,,,,,0,,Vatican City,VAT,non-Schengen
2021,f,VCT,,,,,,,,St. Vincent & Grenadines,VCT,non-Schengen
