year,country_code,sex,zus,country,continent,wbd_region7,schengen
2022,STP,m,2,São Tomé & Príncipe,Africa,Sub-Saharan Africa,non-Schengen
2022,SUR,f,8,Suriname,Americas,Latin America & Caribbean,non-Schengen
2022,SUR,m,8,Suriname,Americas,Latin America & Caribbean,non-Schengen
2022,SVK,f,734,Slovakia,Europe,Europe & Central Asia,Schengen
2022,SVK,m,1034,Slovakia,Europe,Europe & Central Asia,Schengen
2022,SVN,f,61,Slovenia,Europe,Europe & Central Asia,Schengen
2022,SVN,m,134,Slovenia,Europe,Europe & Central Asia,Schengen
2022,SWE,f,123,Sweden,Europe,Europe & Central Asia,Schengen
2022,SWE,m,438,Sweden,Europe,Europe & Central Asia,Schengen
2022,SYR,f,77,Syria,Asia,Middle East & North Africa,non-Schengen
2022,SYR,m,413,Syria,Asia,Middle East & North Africa,non-Schengen
2022,TCD,f,2,Chad,Africa,Sub-Saharan Africa,non-Schengen
2022,TCD,m,3,Chad,Africa,Sub-Saharan Africa,non-Schengen
2022,TGO,m,22,Togo,Africa,Sub-Saharan Africa,non-Schengen
2022,THA,f,514,Thailand,Asia,East Asia & Pacific,non-Schengen
2022,THA,m,218,Thailand,Asia,East Asia & Pacific,non-Schengen
2022,TJK,f,108,Tajikistan,Asia,Europe & Central Asia,non-Schengen
2022,TJK,m,767,Tajikistan,Asia,Europe & Central Asia,non-Schengen
2022,TKM,f,253,Turkmenistan,Asia,Europe & Central Asia,non-Schengen
2022,TKM,m,1601,Turkmenistan,Asia,Europe & Central Asia,non-Schengen
2022,TTO,f,5,Trinidad & Tobago,Americas,Latin America & Caribbean,non-Schengen
2022,TTO,m,4,Trinidad & Tobago,Americas,Latin America & Caribbean,non-Schengen
2022,TUN,f,123,Tunisia,Africa,Middle East & North Africa,non-Schengen
2022,TUN,m,730,Tunisia,Africa,Middle East & North Africa,non-Schengen
2022,TUR,f,895,Turkey,Asia,Europe & Central Asia,non-Schengen
2022,TUR,m,6811,Turkey,Asia,Europe & Central Asia,non-Schengen
2022,TWN,f,75,Taiwan,Asia,East Asia & Pacific,non-Schengen
2022,TWN,m,49,Taiwan,Asia,East Asia & Pacific,non-Schengen
2022,TZA,f,78,Tanzania,Africa,Sub-Saharan Africa,non-Schengen
2022,TZA,m,107,Tanzania,Africa,Sub-Saharan Africa,non-Schengen
2022,UGA,f,120,Uganda,Africa,Sub-Saharan Africa,non-Schengen
2022,UGA,m,136,Uganda,Africa,Sub-Saharan Africa,non-Schengen
2022,UKR,f,414422,Ukraine,Europe,Europe & Central Asia,non-Schengen
2022,UKR,m,420246,Ukraine,Europe,Europe & Central Asia,non-Schengen
2022,UNKNOWN,m,1,unknown,other/unknown,other/unknown,non-Schengen
2022,URY,f,26,Uruguay,Americas,Latin America & Caribbean,non-Schengen
2022,URY,m,45,Uruguay,Americas,Latin America & Caribbean,non-Schengen
2022,USA,f,461,United States,Americas,North America,non-Schengen
2022,USA,m,1151,United States,Americas,North America,non-Schengen
2022,UZB,f,417,Uzbekistan,Asia,Europe & Central Asia,non-Schengen
2022,UZB,m,4927,Uzbekistan,Asia,Europe & Central Asia,non-Schengen
2022,VAT,m,4,Vatican City,Europe,Europe & Central Asia,non-Schengen
2022,VEN,f,83,Venezuela,Americas,Latin America & Caribbean,non-Schengen
2022,VEN,m,219,Venezuela,Americas,Latin America & Caribbean,non-Schengen
2022,VGB,f,2,British Virgin Islands,Americas,Latin America & Caribbean,non-Schengen
2022,VGB,m,7,British Virgin Islands,Americas,Latin America & Caribbean,non-Schengen
2022,VNM,f,2807,Vietnam,Asia,East Asia & Pacific,non-Schengen
2022,VNM,m,4732,Vietnam,Asia,East Asia & Pacific,non-Schengen
2022,YEM,f,8,Yemen,Asia,Middle East & North Africa,non-Schengen
2022,YEM,m,106,Yemen,Asia,Middle East & North Africa,non-Schengen
2022,YUG,f,2,Yugoslavia,Europe,Europe & Central Asia,non-Schengen
2022,YUG,m,11,Yugoslavia,Europe,Europe & Central Asia,non-Schengen
2022,ZAF,f,152,South Africa,Africa,Sub-Saharan Africa,non-Schengen
2022,ZAF,m,181,South Africa,Africa,Sub-Saharan Africa,non-Schengen
2022,ZMB,f,36,Zambia,Africa,Sub-Saharan Africa,non-Schengen
2022,ZMB,m,38,Zambia,Africa,Sub-Saharan Africa,non-Schengen
2022,ZWE,f,849,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen
2022,ZWE,m,796,Zimbabwe,Africa,Sub-Saharan Africa,non-Schengen
2023,AFG,f,211,Afghanistan,Asia,South Asia,non-Schengen
2023,AFG,m,395,Afghanistan,Asia,South Asia,non-Schengen
2023,AGO,f,57,Angola,Africa,Sub-Saharan Africa,non-Schengen
2023,AGO,m,147,Angola,Africa,Sub-Saharan Africa,non-Schengen
2023,ALB,f,104,Albania,Europe,Europe & Central Asia,non-Schengen
2023,ALB,m,486,Albania,Europe,Europe & Central Asia,non-Schengen
2023,AND,f,7,Andorra,Europe,Europe & Central Asia,non-Schengen
2023,AND,m,2,Andorra,Europe,Europe & Central Asia,non-Schengen
2023,ARG,f,191,Argentina,Americas,Latin America & Caribbean,non-Schengen
2023,ARG,m,706,Argentina,Americas,Latin America & Caribbean,non-Schengen
2023,ARM,f,1038,Armenia,Asia,Europe & Central Asia,non-Schengen
2023,ARM,m,2066,Armenia,Asia,Europe & Central Asia,non-Schengen
2023,AUS,f,30,Australia,Oceania,East Asia & Pacific,non-Schengen
2023,AUS,m,133,Australia,Oceania,East Asia & Pacific,non-Schengen
2023,AUT,f,113,Austria,Europe,Europe & Central Asia,Schengen
2023,AUT,m,301,Austria,Europe,Europe & Central Asia,Schengen
2023,AZE,f,805,Azerbaijan,Asia,Europe & Central Asia,non-Schengen
2023,AZE,m,3871,Azerbaijan,Asia,Europe & Central Asia,non-Schengen
2023,BDI,f,26,Burundi,Africa,Sub-Saharan Africa,non-Schengen
2023,BDI,m,31,Burundi,Africa,Sub-Saharan Africa,non-Schengen
2023,BEL,f,80,Belgium,Europe,Europe & Central Asia,Schengen
2023,BEL,m,463,Belgium,Europe,Europe & Central Asia,Schengen
2023,BEN,f,3,Benin,Africa,Sub-Saharan Africa,non-Schengen
2023,BEN,m,5,Benin,Africa,Sub-Saharan Africa,non-Schengen
2023,BFA,f,1,Burkina Faso,Africa,Sub-Saharan Africa,non-Schengen
2023,BFA,m,5,Burkina Faso,Africa,Sub-Saharan Africa,non-Schengen
2023,BGD,f,137,Bangladesh,Asia,South Asia,non-Schengen
2023,BGD,m,4513,Bangladesh,Asia,South Asia,non-Schengen
2023,BGR,f,771,Bulgaria,Europe,Europe & Central Asia,non-Schengen
2023,BGR,m,1287,Bulgaria,Europe,Europe & Central Asia,non-Schengen
2023,BIH,f,37,Bosnia & Herzegovina,Europe,Europe & Central Asia,non-Schengen
2023,BIH,m,119,Bosnia & Herzegovina,Europe,Europe & Central Asia,non-Schengen
2023,BLR,f,36582,Belarus,Europe,Europe & Central Asia,non-Schengen
2023,BLR,m,99636,Belarus,Europe,Europe & Central Asia,non-Schengen
2023,BOL,f,19,Bolivia,Americas,Latin America & Caribbean,non-Schengen
2023,BOL,m,55,Bolivia,Americas,Latin America & Caribbean,non-Schengen
2023,BRA,f,423,Brazil,Americas,Latin America & Caribbean,non-Schengen
2023,BRA,m,908,Brazil,Americas,Latin America & Caribbean,non-Schengen
2023,BWA,f,9,Botswana,Africa,Sub-Saharan Africa,non-Schengen
2023,BWA,m,3,Botswana,Africa,Sub-Saharan Africa,non-Schengen
2023,CAF,f,2,Central African Republic,Africa,Sub-Saharan Africa,non-Schengen
2023,CAF,m,6,Central African Republic,Africa,Sub-Saharan Africa,non-Schengen
2023,CAN,f,93,Canada,Americas,North America,non-Schengen
2023,CAN,m,211,Canada,Americas,North America,non-Schengen
2023,CHE,f,26,Switzerland,Europe,Europe & Central Asia,Schengen
2023,CHE,m,125,Switzerland,Europe,Europe & Central Asia,Schengen
2023,CHL,f,29,Chile,Americas,Latin America & Caribbean,non-Schengen
2023,CHL,m,137,Chile,Americas,Latin America & Caribbean,non-Schengen
2023,CHN,f,1694,China,Asia,East Asia & Pacific,non-Schengen
2023,CHN,m,2290,China,Asia,East Asia & Pacific,non-Schengen
2023,CIV,f,11,Côte d’Ivoire,Africa,Sub-Saharan Africa,non-Schengen
2023,CIV,m,36,Côte d’Ivoire,Africa,Sub-Saharan Africa,non-Schengen
2023,CMR,f,101,Cameroon,Africa,Sub-Saharan Africa,non-Schengen
2023,CMR,m,264,Cameroon,Africa,Sub-Saharan Africa,non-Schengen
2023,COD,m,1,Congo - Kinshasa,Africa,Sub-Saharan Africa,non-Schengen
2023,COG,f,100,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen
2023,COG,m,230,Congo - Brazzaville,Africa,Sub-Saharan Africa,non-Schengen
2023,COL,f,1464,Colombia,Americas,Latin America & Caribbean,non-Schengen
2023,COL,m,4071,Colombia,Americas,Latin America & Caribbean,non-Schengen
2023,CPV,f,1,Cape Verde,Africa,Sub-Saharan Africa,non-Schengen
2023,CPV,m,4,Cape Verde,Africa,Sub-Saharan Africa,non-Schengen
2023,CRI,f,56,Costa Rica,Americas,Latin America & Caribbean,non-Schengen
2023,CRI,m,107,Costa Rica,Americas,Latin America & Caribbean,non-Schengen
2023,CUB,f,135,Cuba,Americas,Latin America & Caribbean,non-Schengen
2023,CUB,m,361,Cuba,Americas,Latin America & Caribbean,non-Schengen
2023,CYP,f,12,Cyprus,Asia,Europe & Central Asia,non-Schengen
2023,CYP,m,47,Cyprus,Asia,Europe & Central Asia,non-Schengen
2023,CZE,f,510,Czechia,Europe,Europe & Central Asia,Schengen
2023,CZE,m,913,Czechia,Europe,Europe & Central Asia,Schengen
2023,DEU,f,724,Germany,Europe,Europe & Central Asia,Schengen
2023,DEU,m,2620,Germany,Europe,Europe & Central Asia,Schengen
2023,DNK,f,38,Denmark,Europe,Europe & Central Asia,Schengen
2023,DNK,m,309,Denmark,Europe,Europe & Central Asia,Schengen
2023,DOM,f,10,Dominican Republic,Americas,Latin America & Caribbean,non-Schengen
2023,DOM,m,36,Dominican Republic,Americas,Latin America & Caribbean,non-Schengen
2023,DZA,f,103,Algeria,Africa,Middle East & North Africa,non-Schengen
2023,DZA,m,953,Algeria,Africa,Middle East & North Africa,non-Schengen
2023,ECU,f,44,Ecuador,Americas,Latin America & Caribbean,non-Schengen
2023,ECU,m,77,Ecuador,Americas,Latin America & Caribbean,non-Schengen
2023,EGY,f,126,Egypt,Africa,Middle East & North Africa,non-Schengen
2023,EGY,m,1496,Egypt,Africa,Middle East & North Africa,non-Schengen
2023,ERI,f,4,Eritrea,Africa,Sub-Saharan Africa,non-Schengen
2023,ERI,m,11,Eritrea,Africa,Sub-Saharan Africa,non-Schengen
2023,ESP,f,511,Spain,Europe,Europe & Central Asia,Schengen
2023,ESP,m,2337,Spain,Europe,Europe & Central Asia,Schengen
2023,EST,f,60,Estonia,Europe,Europe & Central Asia,Schengen
2023,EST,m,90,Estonia,Europe,Europe & Central Asia,Schengen
2023,ETH,f,301,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen
2023,ETH,m,582,Ethiopia,Africa,Sub-Saharan Africa,non-Schengen
2023,FIN,f,89,Finland,Europe,Europe & Central Asia,Schengen
2023,FIN,m,265,Finland,Europe,Europe & Central Asia,Schengen
2023,FRA,f,457,France,Europe,Europe & Central Asia,Schengen
2023,FRA,m,2237,France,Europe,Europe & Central Asia,Schengen
2023,GAB,f,10,Gabon,Africa,Sub-Saharan Africa,non-Schengen
2023,GAB,m,2,Gabon,Africa,Sub-Saharan Africa,non-Schengen
2023,GBR,f,335,United Kingdom,Europe,Europe & Central Asia,non-Schengen
2023,GBR,m,2079,United Kingdom,Europe,Europe & Central Asia,non-Schengen
2023,GEO,f,5544,Georgia,Asia,Europe & Central Asia,non-Schengen
2023,GEO,m,24882,Georgia,Asia,Europe & Central Asia,non-Schengen
2023,GHA,f,55,Ghana,Africa,Sub-Saharan Africa,non-Schengen
2023,GHA,m,201,Ghana,Africa,Sub-Saharan Africa,non-Schengen
2023,GIN,f,13,Guinea,Africa,Sub-Saharan Africa,non-Schengen
2023,GIN,m,46,Guinea,Africa,Sub-Saharan Africa,non-Schengen
2023,GMB,f,5,Gambia,Africa,Sub-Saharan Africa,non-Schengen
2023,GMB,m,48,Gambia,Africa,Sub-Saharan Africa,non-Schengen
2023,GRC,f,200,Greece,Europe,Europe & Central Asia,Schengen
2023,GRC,m,743,Greece,Europe,Europe & Central Asia,Schengen
2023,GRD,m,2,Grenada,Americas,Latin America & Caribbean,non-Schengen
2023,GTM,f,53,Guatemala,Americas,Latin America & Caribbean,non-Schengen
2023,GTM,m,139,Guatemala,Americas,Latin America & Caribbean,non-Schengen
2023,GUY,f,2,Guyana,Americas,Latin America & Caribbean,non-Schengen
2023,GUY,m,5,Guyana,Americas,Latin America & Caribbean,non-Schengen
2023,HND,f,10,Honduras,Americas,Latin America & Caribbean,non-Schengen
2023,HND,m,25,Honduras,Americas,Latin America & Caribbean,non-Schengen
2023,HRV,f,130,Croatia,Europe,Europe & Central Asia,Schengen
2023,HRV,m,356,Croatia,Europe,Europe & Central Asia,Schengen
2023,HTI,f,16,Haiti,Americas,Latin America & Caribbean,non-Schengen
2023,HTI,m,16,Haiti,Americas,Latin America & Caribbean,non-Schengen
2023,HUN,f,414,Hungary,Europe,Europe & Central Asia,Schengen
2023,HUN,m,831,Hungary,Europe,Europe & Central Asia,Schengen
2023,IDN,f,1375,Indonesia,Asia,East Asia & Pacific,non-Schengen
2023,IDN,m,4825,Indonesia,Asia,East Asia & Pacific,non-Schengen
2023,IND,f,2860,India,Asia,South Asia,non-Schengen
2023,IND,m,19166,India,Asia,South Asia,non-Schengen
2023,IRL,f,71,Ireland,Europe,Europe & Central Asia,non-Schengen
2023,IRL,m,416,Ireland,Europe,Europe & Central Asia,non-Schengen
2023,IRN,f,347,Iran,Asia,Middle East & North Africa,non-Schengen
2023,IRN,m,635,Iran,Asia,Middle East & North Africa,non-Schengen
2023,IRQ,f,58,Iraq,Asia,Middle East & North Africa,non-Schengen
2023,IRQ,m,325,Iraq,Asia,Middle East & North Africa,non-Schengen
2023,ISL,f,3,Iceland,Europe,Europe & Central Asia,Schengen
2023,ISL,m,12,Iceland,Europe,Europe & Central Asia,Schengen
2023,ISR,f,63,Israel,Asia,Middle East & North Africa,non-Schengen
2023,ISR,m,334,Israel,Asia,Middle East & North Africa,non-Schengen
2023,ITA,f,817,Italy,Europe,Europe & Central Asia,Schengen
2023,ITA,m,4528,Italy,Europe,Europe & Central Asia,Schengen
2023,JAM,f,4,Jamaica,Americas,Latin America & Caribbean,non-Schengen
2023,JAM,m,16,Jamaica,Americas,Latin America & Caribbean,non-Schengen
2023,JOR,f,47,Jordan,Asia,Middle East & North Africa,non-Schengen
2023,JOR,m,279,Jordan,Asia,Middle East & North Africa,non-Schengen
2023,JPN,f,174,Japan,Asia,East Asia & Pacific,non-Schengen
2023,JPN,m,326,Japan,Asia,East Asia & Pacific,non-Schengen
2023,KAZ,f,1426,Kazakhstan,Asia,Europe & Central Asia,non-Schengen
2023,KAZ,m,2561,Kazakhstan,Asia,Europe & Central Asia,non-Schengen
2023,KEN,f,313,Kenya,Africa,Sub-Saharan Africa,non-Schengen
2023,KEN,m,507,Kenya,Africa,Sub-Saharan Africa,non-Schengen
2023,KGZ,f,399,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen
2023,KGZ,m,1823,Kyrgyzstan,Asia,Europe & Central Asia,non-Schengen
2023,KHM,f,8,Cambodia,Asia,East Asia & Pacific,non-Schengen
2023,KHM,m,6,Cambodia,Asia,East Asia & Pacific,non-Schengen
2023,KOR,f,208,South Korea,Asia,East Asia & Pacific,non-Schengen
2023,KOR,m,779,South Korea,Asia,East Asia & Pacific,non-Schengen
2023,KWT,f,1,Kuwait,Asia,Middle East & North Africa,non-Schengen
2023,KWT,m,7,Kuwait,Asia,Middle East & North Africa,non-Schengen
2023,LAO,f,2,Laos,Asia,East Asia & Pacific,non-Schengen
2023,LAO,m,7,Laos,Asia,East Asia & Pacific,non-Schengen
2023,LBN,f,71,Lebanon,Asia,Middle East & North Africa,non-Schengen
2023,LBN,m,328,Lebanon,Asia,Middle East & North Africa,non-Schengen
2023,LBR,f,1,Liberia,Africa,Sub-Saharan Africa,non-Schengen
2023,LBR,m,2,Liberia,Africa,Sub-Saharan Africa,non-Schengen
2023,LBY,f,8,Libya,Africa,Middle East & North Africa,non-Schengen
2023,LBY,m,76,Libya,Africa,Middle East & North Africa,non-Schengen
2023,LKA,f,72,Sri Lanka,Asia,South Asia,non-Schengen
2023,LKA,m,462,Sri Lanka,Asia,South Asia,non-Schengen
2023,LTU,f,907,Lithuania,Europe,Europe & Central Asia,Schengen
2023,LTU,m,1054,Lithuania,Europe,Europe & Central Asia,Schengen
2023,LUX,f,4,Luxembourg,Europe,Europe & Central Asia,Schengen
2023,LUX,m,13,Luxembourg,Europe,Europe & Central Asia,Schengen
2023,LVA,f,357,Latvia,Europe,Europe & Central Asia,Schengen
2023,LVA,m,616,Latvia,Europe,Europe & Central Asia,Schengen
2023,MAR,f,186,Morocco,Africa,Middle East & North Africa,non-Schengen
2023,MAR,m,889,Morocco,Africa,Middle East & North Africa,non-Schengen
2023,MDA,f,4609,Moldova,Europe,Europe & Central Asia,non-Schengen
2023,MDA,m,11331,Moldova,Europe,Europe & Central Asia,non-Schengen
2023,MDG,f,10,Madagascar,Africa,Sub-Saharan Africa,non-Schengen
2023,MDG,m,28,Madagascar,Africa,Sub-Saharan Africa,non-Schengen
2023,MEX,f,249,Mexico,Americas,Latin America & Caribbean,non-Schengen
2023,MEX,m,634,Mexico,Americas,Latin America & Caribbean,non-Schengen
2023,MKD,f,52,North Macedonia,Europe,Europe & Central Asia,non-Schengen
2023,MKD,m,167,North Macedonia,Europe,Europe & Central Asia,non-Schengen
2023,MLI,f,7,Mali,Africa,Sub-Saharan Africa,non-Schengen
2023,MLI,m,35,Mali,Africa,Sub-Saharan Africa,non-Schengen
2023,MLT,f,6,Malta,Europe,Middle East & North Africa,Schengen
2023,MLT,m,28,Malta,Europe,Middle East & North Africa,Schengen
2023,MMR,f,22,Myanmar (Burma),Asia,East Asia & Pacific,non-Schengen
2023,MMR,m,27,Myanmar (Burma),Asia,East Asia & Pacific,non-Schengen
2023,MNG,f,249,Mongolia,Asia,East Asia & Pacific,non-Schengen
2023,MNG,m,219,Mongolia,Asia,East Asia & Pacific,non-Schengen
2023,MOZ,f,29,Mozambique,Africa,Sub-Saharan Africa,non-Schengen
2023,MOZ,m,30,Mozambique,Africa,Sub-Saharan Africa,non-Schengen
2023,MRT,f,3,Mauritania,Africa,Sub-Saharan Africa,non-Schengen
2023,MRT,m,9,Mauritania,Africa,Sub-Saharan Africa,non-Schengen
2023,MUS,f,13,Mauritius,Africa,Sub-Saharan Africa,non-Schengen
2023,MUS,m,45,Mauritius,Africa,Sub-Saharan Africa,non-Schengen
2023,MYS,f,63,Malaysia,Asia,East Asia & Pacific,non-Schengen
2023,MYS,m,70,Malaysia,Asia,East Asia & Pacific,non-Schengen
2023,NAM,f,4,Namibia,Africa,Sub-Saharan Africa,non-Schengen
2023,NAM,m,3,Namibia,Africa,Sub-Saharan Africa,non-Schengen
2023,NER,f,41,Niger,Africa,Sub-Saharan Africa,non-Schengen
2023,NER,m,105,Niger,Africa,Sub-Saharan Africa,non-Schengen
2023,NGA,f,461,Nigeria,Africa,Sub-Saharan Africa,non-Schengen
2023,NGA,m,1505,Nigeria,Africa,Sub-Saharan Africa,non-Schengen
2023,NIC,f,7,Nicaragua,Americas,Latin America & Caribbean,non-Schengen
2023,NIC,m,45,Nicaragua,Americas,Latin America & Caribbean,non-Schengen
2023,NLD,f,114,Netherlands,Europe,Europe & Central Asia,Schengen
2023,NLD,m,1003,Netherlands,Europe,Europe & Central Asia,Schengen
2023,NOR,f,33,Norway,Europe,Europe & Central Asia,Schengen
2023,NOR,m,114,Norway,Europe,Europe & Central Asia,Schengen
2023,NPL,f,1096,Nepal,Asia,South Asia,non-Schengen
2023,NPL,m,5732,Nepal,Asia,South Asia,non-Schengen
2023,NZL,f,9,New Zealand,Oceania,East Asia & Pacific,non-Schengen
2023,NZL,m,33,New Zealand,Oceania,East Asia & Pacific,non-Schengen
2023,PAK,f,230,Pakistan,Asia,South Asia,non-Schengen
2023,PAK,m,1277,Pakistan,Asia,South Asia,non-Schengen
2023,PAN,f,5,Panama,Americas,Latin America & Caribbean,non-Schengen
2023,PAN,m,26,Panama,Americas,Latin America & Caribbean,non-Schengen
2023,PER,f,157,Peru,Americas,Latin America & Caribbean,non-Schengen
2023,PER,m,379,Peru,Americas,Latin America & Caribbean,non-Schengen
2023,PHL,f,3954,Philippines,Asia,East Asia & Pacific,non-Schengen
2023,PHL,m,6842,Philippines,Asia,East Asia & Pacific,non-Schengen
2023,PNG,f,2,Papua New Guinea,Oceania,East Asia & Pacific,non-Schengen
2023,PNG,m,1,Papua New Guinea,Oceania,East Asia & Pacific,non-Schengen
2023,PRT,f,213,Portugal,Europe,Europe & Central Asia,Schengen
2023,PRT,m,1369,Portugal,Europe,Europe & Central Asia,Schengen
2023,PRY,f,11,Paraguay,Americas,Latin America & Caribbean,non-Schengen
2023,PRY,m,16,Paraguay,Americas,Latin America & Caribbean,non-Schengen
2023,PSE,f,15,Palestinian Territories,Asia,Middle East & North Africa,non-Schengen
2023,PSE,m,159,Palestinian Territories,Asia,Middle East & North Africa,non-Schengen
2023,QAT,m,23,Qatar,Asia,Middle East & North Africa,non-Schengen
2023,ROU,f,2449,Romania,Europe,Europe & Central Asia,non-Schengen
2023,ROU,m,4149,Romania,Europe,Europe & Central Asia,non-Schengen
2023,RUS,f,5067,Russia,Europe,Europe & Central Asia,non-Schengen
2023,RUS,m,6357,Russia,Europe,Europe & Central Asia,non-Schengen
2023,RWA,f,403,Rwanda,Africa,Sub-Saharan Africa,non-Schengen
2023,RWA,m,661,Rwanda,Africa,Sub-Saharan Africa,non-Schengen
2023,SAU,f,12,Saudi Arabia,Asia,Middle East & North Africa,non-Schengen
2023,SAU,m,39,Saudi Arabia,Asia,Middle East & North Africa,non-Schengen
2023,SDN,f,12,Sudan,Africa,Sub-Saharan Africa,non-Schengen
2023,SDN,m,59,Sudan,Africa,Sub-Saharan Africa,non-Schengen
2023,SEN,f,11,Senegal,Africa,Sub-Saharan Africa,non-Schengen
2023,SEN,m,54,Senegal,Africa,Sub-Saharan Africa,non-Schengen
2023,SGP,f,13,Singapore,Asia,East Asia & Pacific,non-Schengen
2023,SGP,m,17,Singapore,Asia,East Asia & Pacific,non-Schengen
2023,SLE,f,6,Sierra Leone,Africa,Sub-Saharan Africa,non-Schengen
2023,SLE,m,15,Sierra Leone,Africa,Sub-Saharan Africa,non-Schengen
2023,SLV,f,13,El Salvador,Americas,Latin America & Caribbean,non-Schengen
2023,SLV,m,23,El Salvador,Americas,Latin America & Caribbean,non-Schengen
2023,SOM,f,8,Somalia,Africa,Sub-Saharan Africa,non-Schengen
2023,SOM,m,28,Somalia,Africa,Sub-Saharan Africa,non-Schengen
2023,STP,f,1,São Tomé & Príncipe,Africa,Sub-Saharan Africa,non-Schengen
2023,STP,m,2,São Tomé & Príncipe,Africa,Sub-Saharan Africa,non-Schengen
2023,SUR,f,9,Suriname,Americas,Latin America & Caribbean,non-Schengen
2023,SUR,m,9,Suriname,Americas,Latin America & Caribbean,non-Schengen
2023,SVK,f,627,Slovakia,Europe,Europe & Central Asia,Schengen
2023,SVK,m,936,Slovakia,Europe,Europe & Central Asia,Schengen
2023,SVN,f,51,Slovenia,Europe,Europe & Central Asia,Schengen
2023,SVN,m,140,Slovenia,Europe,Europe & Central Asia,Schengen
2023,SWE,f,124,Sweden,Europe,Europe & Central Asia,Schengen
2023,SWE,m,436,Sweden,Europe,Europe & Central Asia,Schengen
2023,SYR,f,86,Syria,Asia,Middle East & North Africa,non-Schengen
2023,SYR,m,429,Syria,Asia,Middle East & North Africa,non-Schengen
2023,TCD,f,3,Chad,Africa,Sub-Saharan Africa,non-Schengen
2023,TCD,m,4,Chad,Africa,Sub-Saharan Africa,non-Schengen
2023,TGO,f,1,Togo,Africa,Sub-Saharan Africa,non-Schengen
2023,TGO,m,24,Togo,Africa,Sub-Saharan Africa,non-Schengen
2023,THA,f,623,Thailand,Asia,East Asia & Pacific,non-Schengen
2023,THA,m,283,Thailand,Asia,East Asia & Pacific,non-Schengen
2023,TJK,f,118,Tajikistan,Asia,Europe & Central Asia,non-Schengen
2023,TJK,m,1027,Tajikistan,Asia,Europe & Central Asia,non-Schengen
2023,TKM,f,282,Turkmenistan,Asia,Europe & Central Asia,non-Schengen
2023,TKM,m,2505,Turkmenistan,Asia,Europe & Central Asia,non-Schengen
